invoice_id,account_id,product_id,invoice_date,due_date,paid_date,amount,invoice_status
1604,176,5,2024-01-21,2023-06-26,,276.0,Paid
1605,176,5,2024-12-30,2025-01-09,2023-02-03,303.0,Paid
1606,176,5,2024-10-17,2024-02-02,2024-11-29,303.0,Paid
1607,176,5,2023-09-15,2024-06-06,2023-06-20,306.0,Paid
1608,176,5,2024-09-22,2023-03-06,2024-11-20,315.0,Paid
1609,176,5,2023-07-04,2023-07-03,2023-02-02,252.0,Overdue
1610,176,5,2023-03-08,2024-02-10,,315.0,Paid
1611,176,5,2023-04-25,2024-02-28,2024-02-25,267.0,Paid
1612,176,5,2024-06-25,2023-06-25,2023-03-28,345.0,Paid
1613,176,5,2023-11-06,2024-02-08,,273.0,Paid
1614,176,5,2023-05-18,2024-03-04,2024-07-05,309.0,Paid
1615,176,5,2024-07-18,2024-02-16,2024-06-01,252.0,Paid
1616,176,5,2024-03-27,2023-12-26,2023-10-14,288.0,Overdue
1617,176,5,2023-11-18,2024-08-16,2024-12-06,246.0,Paid
1618,176,5,2024-09-28,2023-05-14,,312.0,Written Off
1619,176,5,2024-12-05,2023-04-30,2024-09-14,351.0,Overdue
1620,176,5,2023-02-02,2024-08-24,2023-06-25,273.0,Paid
1621,176,5,2024-05-13,2024-04-13,2023-05-04,258.0,Paid
1622,176,5,2024-12-21,2024-10-20,,330.0,Overdue
1623,176,5,2024-06-17,2023-02-27,,354.0,Paid
1624,176,5,2023-03-03,2024-06-09,2024-10-20,300.0,Overdue
1625,176,5,2023-07-06,2023-02-19,2023-03-09,294.0,Paid
1626,178,5,2024-07-17,2024-09-20,,285.0,Paid
1627,178,5,2023-07-14,2023-05-30,2023-12-17,345.0,Written Off
1628,178,5,2023-09-01,2023-07-18,2024-03-24,294.0,Paid
1629,178,5,2024-04-19,2023-02-16,2023-01-22,291.0,Overdue
1630,178,5,2023-07-20,2024-08-27,2024-11-06,309.0,Paid
1631,178,5,2023-03-09,2024-07-03,2023-06-24,285.0,Paid
1632,178,5,2023-06-30,2023-05-09,2024-05-01,333.0,Overdue
1633,178,5,2024-03-15,2023-10-03,2023-07-25,360.0,Paid
1634,178,5,2023-02-21,2024-02-04,2023-04-18,276.0,Paid
1635,178,5,2023-09-19,2023-04-14,2024-12-02,291.0,Paid
1636,178,5,2024-07-30,2024-09-17,2024-02-06,309.0,Paid
1637,178,5,2024-03-09,2024-11-16,2023-06-02,252.0,Overdue
1638,178,5,2023-11-03,2024-06-21,2023-11-04,291.0,Paid
1639,178,5,2023-07-16,2023-07-19,2024-06-26,342.0,Paid
1640,178,5,2023-09-24,2023-04-03,,339.0,Overdue
1641,178,5,2024-04-22,2023-09-13,2024-01-12,249.0,Overdue
1642,178,5,2024-05-04,2024-07-06,2023-03-31,297.0,Paid
1643,178,5,2024-05-01,2025-01-02,2023-02-24,297.0,Paid
1644,178,5,2024-09-03,2024-11-25,2023-06-08,249.0,Paid
1645,178,5,2024-03-04,2024-03-12,2023-08-23,318.0,Paid
1646,178,5,2023-08-20,2024-08-26,2023-05-25,279.0,Paid
1647,178,5,2024-02-23,2024-01-30,2023-05-18,351.0,Paid
1648,178,5,2024-04-02,2024-07-16,,291.0,Paid
1649,178,5,2024-01-21,2024-11-16,2023-06-16,246.0,Paid
1650,178,5,2023-04-18,2024-06-20,2024-03-28,279.0,Overdue
1651,179,5,2024-06-17,2023-11-08,2023-09-28,306.0,Paid
1652,179,5,2024-01-14,2024-07-10,2023-03-22,312.0,Paid
1653,179,5,2023-08-30,2024-06-04,2023-09-30,255.0,Paid
1654,179,5,2023-06-13,2025-01-09,2024-07-30,267.0,Overdue
1655,179,5,2023-10-23,2023-12-22,2024-04-23,252.0,Paid
1656,179,5,2024-08-27,2023-11-12,2023-09-29,315.0,Overdue
1657,179,5,2023-05-20,2024-11-19,2024-09-06,345.0,Paid
1658,179,5,2023-03-04,2024-03-17,2024-10-06,333.0,Paid
1659,179,5,2024-03-27,2024-11-21,2023-06-16,312.0,Paid
1660,179,5,2023-10-20,2024-04-03,2023-02-10,282.0,Paid
1661,179,5,2024-12-14,2025-01-04,,360.0,Overdue
1662,179,5,2024-11-16,2024-03-15,2023-03-03,294.0,Overdue
1663,179,5,2023-03-30,2023-09-18,,303.0,Paid
1664,179,5,2024-10-26,2024-04-13,2023-12-15,342.0,Paid
1665,179,5,2023-03-18,2023-01-31,2024-06-30,315.0,Paid
1666,179,5,2023-11-29,2023-10-24,2024-07-08,342.0,Paid
1667,179,5,2024-07-02,2024-12-07,2023-07-14,309.0,Paid
1668,179,5,2024-02-20,2024-03-29,2023-01-31,270.0,Paid
1669,179,5,2023-02-21,2025-01-16,2023-04-01,297.0,Paid
1670,179,5,2023-05-05,2024-01-07,2023-07-28,324.0,Paid
1671,179,5,2023-07-22,2023-04-16,2023-04-17,318.0,Paid
1672,179,5,2023-08-18,2023-10-29,2024-11-13,330.0,Overdue
1673,179,5,2023-09-09,2023-09-18,2025-01-05,273.0,Overdue
1674,179,5,2024-05-23,2023-10-24,2024-04-13,243.0,Overdue
1675,179,5,2023-08-02,2024-05-07,2023-01-04,267.0,Overdue
1676,180,5,2023-05-27,2024-02-04,2023-05-05,249.0,Paid
1677,180,5,2024-09-26,2024-04-21,2024-02-08,258.0,Paid
1678,180,5,2023-03-01,2024-09-21,,339.0,Paid
1679,180,5,2023-05-30,2024-06-21,2023-10-19,315.0,Paid
1680,180,5,2024-06-23,2024-08-24,2023-10-07,345.0,Paid
1681,180,5,2024-12-09,2023-04-08,2024-05-02,324.0,Paid
1682,180,5,2023-12-02,2023-05-18,2024-02-27,357.0,Overdue
1683,180,5,2024-01-07,2023-03-11,2024-12-16,258.0,Paid
1684,180,5,2023-02-18,2024-06-16,,324.0,Paid
1685,180,5,2024-12-27,2023-10-31,2024-02-07,318.0,Paid
1686,180,5,2023-06-27,2024-04-11,,252.0,Written Off
1687,180,5,2024-05-02,2024-08-30,2024-05-03,315.0,Paid
1688,180,5,2024-07-22,2023-02-11,2024-03-02,333.0,Overdue
1689,180,5,2024-08-23,2024-02-29,2024-01-27,339.0,Paid
1690,180,5,2023-10-10,2023-08-05,2023-02-14,297.0,Paid
1691,180,5,2024-04-27,2024-10-15,2024-06-12,276.0,Paid
1692,180,5,2024-12-18,2023-11-13,2023-09-09,321.0,Paid
1693,180,5,2024-07-19,2024-11-04,2024-10-31,321.0,Paid
1694,180,5,2023-11-17,2024-03-16,2023-08-28,330.0,Paid
1695,180,5,2024-09-28,2024-12-26,2023-05-06,282.0,Paid
1696,180,5,2023-07-14,2024-04-23,2023-10-22,315.0,Overdue
1697,180,5,2023-11-12,2023-10-07,2024-05-10,321.0,Paid
1698,180,5,2024-02-07,2023-09-24,2024-07-24,264.0,Paid
1699,180,5,2023-07-02,2024-08-06,2023-12-17,276.0,Overdue
1700,180,5,2023-04-10,2024-09-24,2024-04-17,312.0,Paid
1701,181,5,2023-11-11,2023-06-15,2023-03-06,282.0,Paid
1702,181,5,2023-06-18,2024-01-16,2024-03-31,252.0,Paid
1703,181,5,2024-04-01,2023-11-02,2024-02-22,348.0,Paid
1704,181,5,2024-04-04,2025-01-28,2023-07-30,351.0,Overdue
1705,181,5,2024-10-26,2024-07-11,2024-08-09,282.0,Paid
1706,181,5,2023-08-14,2024-12-20,2024-05-18,321.0,Paid
1707,181,5,2024-11-06,2024-09-02,2024-09-12,333.0,Paid
1708,181,5,2024-04-01,2024-05-13,2023-09-29,351.0,Paid
1709,181,5,2023-06-26,2024-07-02,2023-12-22,279.0,Overdue
1710,181,5,2023-09-04,2024-05-09,,267.0,Paid
1711,181,5,2023-10-18,2023-10-19,2023-09-12,357.0,Paid
1712,181,5,2024-07-09,2024-02-09,2024-09-09,252.0,Paid
1713,181,5,2024-05-06,2023-05-08,2024-09-04,279.0,Paid
1714,181,5,2024-09-24,2023-05-02,2024-12-02,288.0,Paid
1715,181,5,2023-09-05,2023-04-08,2024-12-04,342.0,Paid
1716,181,5,2024-07-04,2023-12-30,2023-07-04,255.0,Paid
1717,181,5,2023-03-25,2023-04-26,,348.0,Paid
1718,181,5,2023-09-18,2024-10-16,2023-06-24,327.0,Paid
1719,181,5,2023-06-19,2023-03-27,2024-01-20,303.0,Overdue
1720,181,5,2023-09-21,2023-07-29,2023-05-25,348.0,Paid
1721,181,5,2023-03-31,2023-11-12,2023-05-21,342.0,Paid
1722,181,5,2023-09-27,2023-03-13,,345.0,Paid
1723,181,5,2023-10-23,2024-08-22,,300.0,Paid
1724,181,5,2023-04-03,2024-01-06,2023-09-02,315.0,Paid
1725,181,5,2023-02-19,2023-07-23,2023-04-20,312.0,Overdue
1726,182,5,2024-09-25,2024-06-28,2023-08-24,1080.0,Paid
1727,182,5,2024-04-27,2023-06-25,2023-08-19,1224.0,Written Off
1728,182,5,2023-08-18,2023-10-16,2023-06-27,1224.0,Paid
1729,182,5,2024-05-23,2023-09-15,2023-12-08,972.0,Paid
1730,182,5,2023-11-19,2024-11-28,2024-10-24,972.0,Overdue
1731,182,5,2024-04-12,2023-04-05,2024-12-04,1344.0,Paid
1732,182,5,2024-10-04,2023-11-09,2023-12-02,960.0,Paid
1733,182,5,2024-03-28,2023-05-31,2024-06-01,1236.0,Overdue
1734,182,5,2024-03-21,2023-11-10,2025-01-19,1044.0,Paid
1735,182,5,2023-08-07,2023-03-22,,1020.0,Paid
1736,182,5,2024-09-19,2024-04-23,2023-04-05,1236.0,Paid
1737,182,5,2023-07-05,2023-05-12,2023-03-19,984.0,Paid
1738,182,5,2024-04-24,2023-09-10,2023-12-27,1272.0,Overdue
1739,182,5,2024-12-29,2023-03-02,,1428.0,Overdue
1740,182,5,2023-05-23,2024-12-10,,1164.0,Paid
1741,182,5,2023-10-01,2024-01-19,,1200.0,Paid
1742,182,5,2023-01-10,2024-10-12,2023-11-07,1200.0,Paid
1743,182,5,2023-06-16,2025-01-21,2024-03-09,1164.0,Overdue
1744,182,5,2024-05-16,2023-05-27,,1320.0,Overdue
1745,182,5,2024-12-30,2024-07-01,2023-12-02,1020.0,Paid
1746,182,5,2024-03-14,2023-03-14,2023-04-26,1152.0,Paid
1747,182,5,2024-05-14,2023-10-14,2024-02-08,1284.0,Paid
1748,182,5,2024-09-02,2023-06-10,2024-08-27,1392.0,Paid
1749,182,5,2024-01-29,2023-03-06,2025-01-15,1092.0,Paid
1750,182,5,2024-09-15,2023-07-11,2023-08-03,1356.0,Paid
1751,189,5,2024-02-21,2024-11-05,2024-01-04,1236.0,Overdue
1752,189,5,2023-02-02,2023-08-30,,1368.0,Paid
1753,189,5,2024-03-04,2023-04-23,2024-02-10,1260.0,Overdue
1754,189,5,2023-12-07,2024-03-23,2024-12-11,1272.0,Paid
1755,189,5,2024-04-11,2023-09-16,,1140.0,Paid
1756,189,5,2023-02-15,2024-06-26,2024-08-08,1260.0,Paid
1757,189,5,2024-05-01,2023-10-04,2023-06-26,1080.0,Paid
1758,189,5,2024-02-12,2024-07-24,2023-10-21,1368.0,Overdue
1759,189,5,2024-12-18,2024-03-31,2024-11-22,1428.0,Paid
1760,189,5,2024-02-16,2023-07-01,2024-11-13,1296.0,Paid
1761,189,5,2024-01-25,2024-04-06,2023-06-09,1380.0,Paid
1762,189,5,2024-01-11,2023-07-31,2024-04-05,1344.0,Overdue
1763,189,5,2023-08-02,2023-11-17,,1080.0,Paid
1764,189,5,2024-05-09,2023-04-09,2024-08-24,1104.0,Paid
1765,189,5,2023-12-09,2023-12-05,2024-04-30,1416.0,Overdue
1766,189,5,2024-06-15,2023-08-01,2024-01-03,1020.0,Paid
1767,189,5,2024-12-24,2024-09-27,2024-08-10,984.0,Paid
1768,189,5,2024-11-26,2025-01-20,2024-08-01,1284.0,Paid
1769,189,5,2023-04-30,2024-07-25,,960.0,Overdue
1770,189,5,2024-01-02,2024-06-21,2024-08-14,1356.0,Paid
1771,189,5,2023-03-24,2024-01-28,,1056.0,Overdue
1772,189,5,2024-02-18,2023-07-01,2023-09-25,1080.0,Paid
1773,189,5,2024-10-17,2024-09-27,2024-07-16,1428.0,Paid
1774,189,5,2024-07-23,2023-02-19,2024-09-21,1344.0,Paid
1775,189,5,2024-01-25,2023-12-11,2023-12-11,1116.0,Paid
1776,191,5,2024-11-28,2023-09-16,2023-12-18,243.0,Paid
1777,191,5,2024-09-03,2023-03-04,,285.0,Paid
1778,191,5,2023-08-11,2023-03-13,2023-01-24,264.0,Paid
1779,191,5,2023-01-16,2024-03-23,2024-08-04,252.0,Paid
1780,191,5,2024-12-20,2024-09-28,2023-10-06,360.0,Paid
1781,191,5,2023-03-17,2024-09-01,2023-08-02,327.0,Paid
1782,191,5,2023-02-10,2024-07-11,,270.0,Paid
1783,191,5,2024-03-27,2023-09-26,2023-03-22,318.0,Overdue
1784,191,5,2024-11-27,2023-06-13,2024-08-14,309.0,Paid
1785,191,5,2024-07-04,2023-09-27,,273.0,Paid
1786,191,5,2024-05-11,2024-10-31,2024-04-28,291.0,Paid
1787,191,5,2024-08-23,2024-03-07,2024-02-13,354.0,Overdue
1788,191,5,2024-11-16,2023-03-22,2024-01-12,309.0,Paid
1789,191,5,2023-06-12,2024-10-01,,300.0,Paid
1790,191,5,2024-02-16,2024-03-07,2023-09-08,321.0,Paid
1791,191,5,2023-06-04,2024-02-09,2023-08-07,309.0,Paid
1792,191,5,2024-09-09,2023-06-08,2023-08-24,318.0,Paid
1793,191,5,2023-02-06,2024-11-06,2024-05-09,300.0,Overdue
1794,191,5,2023-07-18,2024-01-14,2024-04-22,306.0,Overdue
1795,191,5,2023-04-12,2023-10-19,2024-10-21,321.0,Paid
1796,191,5,2023-02-09,2024-06-06,,282.0,Paid
1797,191,5,2023-05-26,2024-11-27,2024-03-25,243.0,Paid
1798,191,5,2024-02-17,2023-04-12,2023-12-24,300.0,Paid
1799,191,5,2023-06-08,2023-10-07,2023-07-22,342.0,Overdue
1800,191,5,2024-05-25,2023-08-18,2023-10-10,303.0,Paid
1801,197,5,2023-02-02,2023-08-18,2024-09-06,1140.0,Paid
1802,197,5,2024-06-23,2023-08-20,2024-05-29,1080.0,Paid
1803,197,5,2024-08-20,2024-06-25,,1104.0,Paid
1804,197,5,2024-03-25,2023-07-22,2024-11-27,1332.0,Paid
1805,197,5,2024-12-14,2023-09-18,2023-11-14,960.0,Paid
1806,197,5,2024-05-11,2023-11-14,,1272.0,Overdue
1807,197,5,2023-07-14,2023-05-08,2023-09-15,1140.0,Overdue
1808,197,5,2024-03-13,2024-10-21,2024-04-14,1056.0,Paid
1809,197,5,2024-09-25,2023-09-26,2023-08-24,1320.0,Paid
1810,197,5,2024-09-08,2024-03-03,2024-06-02,1308.0,Paid
1811,197,5,2024-05-27,2023-09-24,2023-08-15,1308.0,Paid
1812,197,5,2024-03-19,2023-06-29,,1128.0,Paid
1813,197,5,2024-07-07,2024-09-21,2023-09-06,1020.0,Paid
1814,197,5,2023-02-02,2024-10-13,2024-12-04,1404.0,Paid
1815,197,5,2023-03-30,2023-08-13,,1380.0,Paid
1816,197,5,2024-09-08,2023-08-30,,1116.0,Overdue
1817,197,5,2024-01-18,2023-12-19,,1080.0,Paid
1818,197,5,2024-06-22,2024-11-18,2023-06-17,996.0,Paid
1819,197,5,2024-03-09,2024-10-21,,1080.0,Paid
1820,197,5,2023-11-24,2024-07-20,,1284.0,Overdue
1821,197,5,2023-12-19,2024-09-09,2024-04-02,996.0,Paid
1822,197,5,2023-11-14,2024-09-03,,1188.0,Paid
1823,197,5,2024-06-12,2024-08-11,2024-10-05,1176.0,Paid
1824,197,5,2024-06-13,2024-06-06,2024-03-15,1344.0,Paid
1825,197,5,2023-05-18,2023-02-14,,1224.0,Paid
1826,198,5,2023-10-12,2023-09-25,2024-04-11,282.0,Paid
1827,198,5,2024-10-21,2023-04-16,2024-03-15,267.0,Overdue
1828,198,5,2023-03-20,2024-12-13,2024-10-01,249.0,Paid
1829,198,5,2024-01-01,2023-12-11,,243.0,Paid
1830,198,5,2023-06-24,2024-05-06,2023-04-01,267.0,Paid
1831,198,5,2023-02-05,2024-07-21,,354.0,Paid
1832,198,5,2024-08-22,2023-09-02,,288.0,Paid
1833,198,5,2024-12-14,2023-09-11,2024-10-18,318.0,Paid
1834,198,5,2023-03-03,2023-10-22,,318.0,Paid
1835,198,5,2023-10-17,2023-09-13,,297.0,Overdue
1836,198,5,2024-02-24,2023-07-27,2023-03-23,354.0,Paid
1837,198,5,2024-12-22,2023-03-22,2023-08-27,264.0,Paid
1838,198,5,2024-09-28,2023-06-26,2023-03-31,288.0,Overdue
1839,198,5,2023-11-11,2024-12-27,2024-12-06,294.0,Paid
1840,198,5,2024-10-09,2024-02-19,2024-12-15,297.0,Paid
1841,198,5,2023-10-20,2023-04-21,2023-02-10,312.0,Paid
1842,198,5,2023-03-09,2024-11-18,2023-02-11,270.0,Paid
1843,198,5,2023-04-14,2023-10-16,2023-08-12,333.0,Paid
1844,198,5,2023-01-11,2024-02-03,2023-03-16,312.0,Overdue
1845,198,5,2024-09-04,2024-05-13,2024-03-11,258.0,Paid
1846,198,5,2023-11-24,2024-03-28,,294.0,Paid
1847,198,5,2024-03-30,2025-01-08,2023-08-07,357.0,Paid
1848,198,5,2024-03-06,2024-06-26,2023-12-22,357.0,Paid
1849,198,5,2023-08-23,2023-08-05,2023-06-01,282.0,Paid
1850,198,5,2023-03-19,2024-06-30,2024-01-12,291.0,Paid
1851,199,5,2024-03-02,2024-11-09,2024-08-21,1416.0,Paid
1852,199,5,2024-01-17,2023-11-21,2024-09-22,1212.0,Paid
1853,199,5,2023-03-04,2023-06-19,,1332.0,Paid
1854,199,5,2024-07-14,2024-12-18,2023-06-10,1320.0,Paid
1855,199,5,2023-06-02,2023-08-24,2024-09-22,1224.0,Paid
1856,199,5,2024-03-14,2024-12-28,2023-05-12,1056.0,Paid
1857,199,5,2024-04-11,2023-11-07,2024-01-26,1080.0,Paid
1858,199,5,2023-04-10,2024-02-28,2024-05-29,1248.0,Paid
1859,199,5,2023-11-11,2023-08-23,2025-01-03,1380.0,Paid
1860,199,5,2023-07-20,2023-03-23,2023-07-20,996.0,Paid
1861,199,5,2023-08-10,2024-08-31,2024-01-26,1236.0,Overdue
1862,199,5,2024-10-15,2024-05-14,2024-04-12,1308.0,Paid
1863,199,5,2024-10-24,2023-08-27,2023-05-25,972.0,Paid
1864,199,5,2023-09-10,2023-11-20,2024-04-26,996.0,Paid
1865,199,5,2024-04-21,2024-06-14,2024-04-05,1368.0,Paid
1866,199,5,2023-05-25,2023-07-25,2023-05-27,1176.0,Paid
1867,199,5,2024-07-07,2024-01-05,2024-04-01,1020.0,Paid
1868,199,5,2024-05-07,2024-07-13,2024-09-29,1356.0,Paid
1869,199,5,2024-04-11,2024-05-11,2024-02-17,1284.0,Overdue
1870,199,5,2024-05-03,2025-01-14,2023-08-18,1284.0,Paid
1871,199,5,2024-12-12,2024-01-08,2023-07-06,1212.0,Paid
1872,199,5,2024-01-10,2024-12-04,2023-11-15,1020.0,Paid
1873,199,5,2024-01-11,2025-01-17,2023-02-05,1116.0,Paid
1874,199,5,2024-11-19,2024-01-13,2024-08-12,1032.0,Paid
1875,199,5,2024-07-16,2024-09-10,2024-07-04,1044.0,Paid
1876,200,5,2023-05-02,2023-10-21,2023-07-13,318.0,Overdue
1877,200,5,2024-05-03,2024-03-24,2024-07-12,321.0,Overdue
1878,200,5,2024-05-19,2023-04-24,,360.0,Paid
1879,200,5,2024-01-05,2024-10-03,2024-06-07,327.0,Paid
1880,200,5,2023-12-09,2024-03-05,2023-10-30,318.0,Overdue
1881,200,5,2023-08-08,2024-01-08,2023-05-24,339.0,Paid
1882,200,5,2023-10-25,2024-03-24,2024-05-26,303.0,Paid
1883,200,5,2024-09-17,2024-08-06,2023-10-02,291.0,Paid
1884,200,5,2023-09-26,2024-08-21,2024-02-20,243.0,Paid
1885,200,5,2023-03-13,2024-11-16,2024-03-13,276.0,Paid
1886,200,5,2024-10-08,2024-01-12,2024-05-20,351.0,Paid
1887,200,5,2023-02-14,2023-07-27,,357.0,Paid
1888,200,5,2024-02-12,2024-01-19,,345.0,Paid
1889,200,5,2023-12-31,2024-10-06,2023-02-16,246.0,Paid
1890,200,5,2023-12-07,2024-06-09,2023-06-16,285.0,Paid
1891,200,5,2024-01-30,2023-08-06,2023-12-06,294.0,Paid
1892,200,5,2023-12-13,2024-02-17,2023-08-19,354.0,Paid
1893,200,5,2023-09-07,2024-10-21,2023-06-23,285.0,Paid
1894,200,5,2024-04-26,2023-12-20,2023-10-27,267.0,Paid
1895,200,5,2023-09-28,2023-02-19,2024-12-21,360.0,Paid
1896,200,5,2023-10-23,2025-01-07,2024-10-30,249.0,Paid
1897,200,5,2024-09-05,2023-06-24,2023-02-08,294.0,Paid
1898,200,5,2024-10-20,2024-09-18,2024-10-06,264.0,Paid
1899,200,5,2023-02-21,2024-02-21,2024-01-13,252.0,Paid
1900,200,5,2023-06-13,2024-07-26,2024-10-14,249.0,Overdue
1901,205,5,2024-06-09,2024-01-12,2024-11-30,1356.0,Paid
1902,205,5,2023-11-23,2023-11-15,2024-12-12,1092.0,Paid
1903,205,5,2024-07-26,2023-03-10,2023-08-30,1344.0,Overdue
1904,205,5,2023-07-14,2023-03-28,2024-09-08,1380.0,Paid
1905,205,5,2024-05-15,2024-07-03,2024-03-09,960.0,Paid
1906,205,5,2023-10-23,2023-12-12,2024-10-30,1068.0,Paid
1907,205,5,2023-07-04,2023-11-13,2024-02-06,996.0,Paid
1908,205,5,2023-07-13,2023-08-22,,1164.0,Paid
1909,205,5,2024-05-01,2024-11-23,,1068.0,Overdue
1910,205,5,2023-01-31,2023-05-20,2023-12-04,1296.0,Paid
1911,205,5,2023-03-13,2023-05-05,2024-02-07,1404.0,Written Off
1912,205,5,2023-10-11,2024-01-11,2024-08-09,1320.0,Overdue
1913,205,5,2024-08-22,2023-07-06,,984.0,Paid
1914,205,5,2023-07-31,2024-12-07,2024-01-22,1368.0,Overdue
1915,205,5,2023-04-16,2023-10-01,,960.0,Paid
1916,205,5,2024-01-15,2024-08-04,2023-01-06,1404.0,Overdue
1917,205,5,2024-02-03,2024-09-10,2023-06-22,1044.0,Paid
1918,205,5,2023-03-14,2024-03-17,2023-08-13,1212.0,Paid
1919,205,5,2023-05-07,2024-04-11,2023-01-27,1260.0,Paid
1920,205,5,2023-05-29,2024-09-26,2023-08-18,1260.0,Paid
1921,205,5,2024-12-30,2023-05-10,2024-12-09,1428.0,Paid
1922,205,5,2023-07-20,2023-08-22,,1056.0,Overdue
1923,205,5,2023-11-03,2023-07-30,,996.0,Overdue
1924,205,5,2023-12-07,2023-06-27,2023-07-09,960.0,Paid
1925,205,5,2024-07-29,2024-04-22,2023-10-13,1284.0,Paid
1926,206,5,2023-11-23,2023-08-12,2024-06-07,1380.0,Paid
1927,206,5,2024-11-22,2023-08-02,2024-02-13,1236.0,Paid
1928,206,5,2024-02-08,2024-09-20,2023-10-05,1152.0,Paid
1929,206,5,2023-05-24,2024-11-06,2024-02-29,1044.0,Paid
1930,206,5,2023-07-04,2023-08-06,2024-09-04,1332.0,Paid
1931,206,5,2024-05-03,2024-01-29,,1068.0,Paid
1932,206,5,2024-01-31,2024-11-12,2024-02-19,1128.0,Paid
1933,206,5,2023-01-13,2024-04-11,2023-06-24,1416.0,Paid
1934,206,5,2023-12-09,2023-10-07,2023-09-05,1068.0,Paid
1935,206,5,2024-02-22,2024-05-29,,1212.0,Paid
1936,206,5,2023-04-03,2023-11-18,2023-06-27,1284.0,Paid
1937,206,5,2024-04-09,2024-01-10,,1284.0,Paid
1938,206,5,2024-04-29,2023-06-29,2023-07-01,1272.0,Paid
1939,206,5,2023-02-09,2024-09-10,2024-02-24,1188.0,Paid
1940,206,5,2023-06-08,2024-01-10,2024-09-21,1404.0,Paid
1941,206,5,2024-02-10,2023-04-17,2024-10-27,1404.0,Paid
1942,206,5,2024-08-16,2023-02-21,2024-07-09,1176.0,Paid
1943,206,5,2024-08-16,2024-09-09,,1296.0,Overdue
1944,206,5,2023-06-22,2023-07-29,2025-01-01,1068.0,Paid
1945,206,5,2024-09-21,2024-07-22,2024-09-07,1344.0,Paid
1946,206,5,2023-05-07,2024-06-12,2024-02-01,1332.0,Paid
1947,206,5,2024-06-26,2024-07-15,2023-06-20,1104.0,Paid
1948,206,5,2024-04-11,2024-03-21,2023-08-02,1128.0,Paid
1949,206,5,2024-10-18,2024-07-18,,1140.0,Overdue
1950,206,5,2023-06-05,2024-06-19,,1392.0,Paid
1951,207,5,2024-07-26,2024-06-19,2024-01-01,258.0,Paid
1952,207,5,2023-02-20,2024-10-26,2024-07-28,312.0,Paid
1953,207,5,2024-11-16,2023-06-04,2023-11-17,312.0,Paid
1954,207,5,2023-01-22,2023-12-24,2023-10-17,303.0,Paid
1955,207,5,2024-03-27,2023-10-18,2023-12-27,318.0,Overdue
1956,207,5,2024-04-22,2024-10-06,2024-02-14,240.0,Overdue
1957,207,5,2024-12-05,2023-02-19,2024-02-09,348.0,Paid
1958,207,5,2024-05-12,2024-06-23,2024-10-27,348.0,Paid
1959,207,5,2024-09-30,2023-09-02,2024-03-19,333.0,Paid
1960,207,5,2023-04-01,2024-03-09,2023-03-02,315.0,Paid
1961,207,5,2023-10-03,2023-08-27,2024-11-09,342.0,Paid
1962,207,5,2023-11-23,2023-04-19,,339.0,Paid
1963,207,5,2023-04-11,2023-04-02,,324.0,Paid
1964,207,5,2023-08-18,2024-02-02,2023-10-28,339.0,Paid
1965,207,5,2023-12-12,2023-03-10,,276.0,Paid
1966,207,5,2024-07-29,2024-10-03,2023-02-19,309.0,Overdue
1967,207,5,2023-07-02,2023-09-28,2024-07-31,339.0,Overdue
1968,207,5,2024-03-11,2024-09-27,,306.0,Paid
1969,207,5,2023-10-04,2023-06-19,2023-05-12,294.0,Paid
1970,207,5,2023-01-26,2023-11-14,2024-01-08,348.0,Paid
1971,207,5,2024-01-28,2023-10-08,2023-02-25,348.0,Paid
1972,207,5,2023-04-15,2024-05-20,2024-08-25,261.0,Paid
1973,207,5,2023-04-23,2023-01-31,,294.0,Overdue
1974,207,5,2023-11-29,2024-12-11,2023-09-03,336.0,Paid
1975,207,5,2024-05-20,2024-12-01,2023-10-06,267.0,Paid
1976,208,5,2023-10-19,2024-02-25,2023-07-25,1332.0,Paid
1977,208,5,2023-11-20,2024-12-06,2024-02-13,972.0,Paid
1978,208,5,2024-01-24,2023-08-14,2025-01-09,1368.0,Paid
1979,208,5,2023-10-13,2024-08-01,2023-03-31,1308.0,Paid
1980,208,5,2024-07-05,2023-03-20,2024-10-20,1248.0,Paid
1981,208,5,2024-10-31,2024-07-16,,1044.0,Paid
1982,208,5,2024-03-12,2024-04-13,,984.0,Overdue
1983,208,5,2024-01-17,2023-05-29,2024-10-22,1008.0,Paid
1984,208,5,2023-11-18,2023-09-13,2024-04-19,996.0,Paid
1985,208,5,2023-03-19,2023-05-20,2023-08-09,1224.0,Overdue
1986,208,5,2024-12-22,2023-03-05,,1188.0,Overdue
1987,208,5,2023-11-26,2023-02-05,2023-07-14,1260.0,Written Off
1988,208,5,2023-04-03,2024-08-02,2023-02-16,960.0,Paid
1989,208,5,2023-01-23,2024-09-03,2023-01-28,1080.0,Paid
1990,208,5,2023-11-09,2023-04-05,2024-09-13,1236.0,Paid
1991,208,5,2024-07-22,2023-12-21,2023-10-23,1440.0,Paid
1992,208,5,2023-03-16,2025-01-21,2023-03-25,1236.0,Paid
1993,208,5,2023-07-12,2023-08-08,2023-05-24,1152.0,Paid
1994,208,5,2023-02-23,2023-02-19,,1224.0,Paid
1995,208,5,2023-12-18,2024-09-22,2024-05-19,1128.0,Paid
1996,208,5,2023-05-10,2024-10-21,2023-05-04,1080.0,Written Off
