usage_id,account_id,usage_date,active_users,logins,feature_a_events,feature_b_events
734,13,2024-10-18,55,58,29,25
735,13,2024-01-13,27,60,34,19
736,13,2024-04-11,15,60,37,24
737,13,2023-01-15,31,150,18,125
738,13,2024-02-23,24,32,18,41
739,13,2023-07-30,30,53,35,43
740,13,2024-05-21,31,270,152,55
741,13,2023-01-25,51,54,25,56
742,13,2023-02-19,41,224,147,116
743,13,2023-10-19,33,68,25,34
744,13,2023-07-22,28,66,46,88
745,13,2023-08-24,23,44,39,20
746,13,2023-07-23,17,52,38,52
747,13,2024-04-24,31,110,119,9
748,13,2024-11-23,34,260,126,34
749,13,2023-06-09,55,28,167,38
750,13,2024-03-03,48,34,158,72
751,13,2024-06-10,41,162,51,61
752,13,2023-03-24,34,88,15,28
753,13,2023-01-22,42,66,102,51
754,13,2024-11-29,38,96,138,39
755,13,2023-04-18,16,86,33,19
756,13,2024-07-25,19,180,22,62
757,13,2024-06-18,35,210,56,118
758,13,2024-04-23,33,140,116,33
759,13,2024-05-13,19,114,9,76
760,13,2024-04-24,44,126,166,9
761,13,2023-01-19,30,240,81,72
762,13,2024-05-09,54,33,45,68
763,13,2023-09-27,32,104,33,98
764,13,2023-01-01,29,150,69,94
765,13,2023-04-01,22,24,9,12
766,13,2024-06-28,34,285,30,23
767,13,2024-09-16,16,236,13,70
768,13,2024-09-20,33,19,148,28
769,13,2024-08-08,43,150,118,21
770,13,2024-11-16,19,108,36,77
771,13,2024-06-14,24,88,34,46
772,13,2023-04-07,57,216,179,15
773,13,2023-12-15,47,168,26,66
774,13,2024-05-25,31,53,30,6
775,13,2023-04-16,21,306,129,35
776,13,2024-05-19,35,208,32,23
777,13,2023-10-29,21,128,108,41
778,13,2024-03-06,37,64,131,58
779,13,2023-07-11,45,123,20,38
780,13,2024-05-11,39,150,146,42
781,13,2023-03-18,30,36,174,21
782,13,2023-03-21,23,72,61,32
783,13,2023-06-11,20,63,9,38
784,13,2024-03-13,28,156,22,32
785,13,2024-06-08,29,174,110,11
786,13,2024-04-26,28,48,38,31
787,13,2024-09-11,37,76,133,21
788,13,2024-06-13,42,100,190,10
789,13,2023-01-02,41,32,96,17
790,13,2024-09-05,16,225,128,80
791,13,2023-03-22,31,280,105,92
792,13,2024-02-28,55,80,70,14
793,13,2023-03-29,42,177,95,31
794,13,2024-03-27,16,48,58,49
795,13,2024-11-06,19,92,11,18
796,13,2023-10-17,32,252,42,142
797,13,2024-05-02,55,300,181,15
798,13,2024-12-16,31,306,20,32
799,13,2024-02-28,32,90,77,86
800,13,2023-04-13,54,185,127,5
801,13,2024-02-17,36,156,269,17
802,13,2023-10-28,47,108,35,103
803,13,2024-12-03,22,102,24,90
804,13,2023-08-17,36,195,40,16
805,13,2023-03-02,34,132,41,29
806,13,2023-10-10,23,324,73,42
807,13,2024-06-01,40,64,23,48
808,13,2023-02-17,49,132,28,43
809,13,2024-05-13,34,270,52,37
810,13,2024-02-12,49,264,16,16
811,13,2024-06-20,37,140,27,33
812,13,2023-01-09,34,64,34,22
813,13,2023-12-27,55,200,75,21
814,13,2023-08-05,37,30,47,18
815,13,2024-10-22,41,126,124,10
816,13,2024-10-14,51,45,102,31
817,13,2024-06-07,39,216,86,54
818,13,2024-09-10,57,88,145,69
819,13,2024-06-12,45,144,280,8
820,13,2023-04-29,19,245,233,55
821,13,2023-02-06,29,195,44,22
822,13,2023-05-06,58,38,122,26
823,13,2024-12-09,48,47,38,19
824,13,2024-08-14,37,141,66,32
825,13,2023-04-19,54,44,199,5
826,13,2024-11-18,23,36,116,29
827,13,2024-04-27,43,184,10,22
828,13,2024-10-22,52,114,27,2
829,13,2023-03-14,48,85,86,63
830,13,2023-12-15,58,156,124,61
831,13,2024-12-18,59,92,92,37
832,13,2023-11-08,44,300,83,23
833,13,2024-12-12,46,92,66,19
834,13,2023-12-11,32,35,78,25
835,13,2023-04-13,23,32,27,7
836,13,2024-03-05,31,162,152,81
837,13,2024-09-19,53,81,5,48
838,13,2024-01-31,53,21,26,69
839,13,2024-05-06,44,216,230,9
840,13,2023-06-17,60,190,153,37
841,14,2023-07-02,18,32,107,98
842,14,2023-10-25,23,46,36,12
843,14,2024-12-29,42,225,36,56
844,14,2024-12-11,56,230,27,40
845,14,2023-04-20,56,130,200,128
846,14,2024-01-27,50,42,49,32
847,14,2023-07-05,32,174,58,44
848,14,2024-09-13,24,20,59,10
849,14,2024-06-25,54,152,14,10
850,14,2023-12-11,21,234,42,19
851,14,2023-02-04,59,204,75,103
852,14,2023-07-22,53,172,119,18
853,14,2024-11-11,34,54,21,122
854,14,2024-08-15,18,35,91,17
855,14,2024-09-14,57,126,59,97
856,14,2024-09-17,58,138,122,7
857,14,2024-01-10,43,42,74,79
858,14,2023-10-18,51,84,84,101
859,14,2023-04-17,18,128,48,69
860,14,2024-03-04,30,264,48,14
861,14,2023-01-29,46,51,33,26
862,14,2024-11-27,47,60,140,16
863,14,2023-11-17,51,100,54,27
864,14,2024-09-24,60,100,60,89
865,14,2024-11-05,15,111,21,30
866,14,2023-04-12,17,58,226,16
867,14,2023-04-01,38,168,50,20
868,14,2023-03-25,19,74,12,8
869,14,2023-08-29,26,17,92,24
870,14,2023-10-21,47,195,84,68
871,14,2023-09-15,54,177,10,48
872,14,2023-06-28,57,228,59,66
873,14,2024-10-06,49,180,91,22
874,14,2023-01-14,28,212,39,50
875,14,2023-06-12,29,66,121,17
876,14,2024-03-13,21,84,53,10
877,14,2023-08-05,20,336,80,9
878,14,2023-08-31,25,128,56,15
879,14,2024-01-13,58,160,13,19
880,14,2024-08-24,18,90,172,40
881,14,2023-02-18,49,84,43,18
882,14,2023-04-24,50,168,58,111
883,14,2023-05-17,59,32,130,11
884,14,2024-09-28,58,312,168,9
885,14,2023-02-16,58,318,86,25
886,14,2023-12-28,45,18,131,120
887,14,2024-05-26,15,138,160,59
888,14,2024-07-26,27,41,70,10
889,14,2024-04-07,41,60,65,7
890,14,2024-09-23,50,116,38,75
891,14,2023-01-01,58,22,132,84
892,14,2023-07-17,24,111,26,43
893,14,2024-07-22,59,52,104,15
894,14,2024-11-28,58,174,34,19
895,14,2024-10-18,48,68,25,27
896,14,2024-10-02,47,50,68,14
897,14,2024-08-20,51,144,15,22
898,14,2023-07-21,25,106,73,13
899,14,2024-03-11,36,88,58,7
900,14,2023-01-30,17,108,159,26
901,14,2023-07-07,31,36,188,40
902,14,2023-01-17,43,295,72,66
903,14,2023-05-07,56,49,17,16
904,14,2024-01-23,58,180,26,52
905,14,2023-10-13,30,185,21,42
906,14,2024-02-17,57,285,29,44
907,14,2024-10-08,36,116,50,87
908,14,2024-03-03,19,188,16,29
909,14,2024-03-27,37,63,42,12
910,14,2023-11-13,60,192,13,107
911,14,2024-01-22,48,220,14,10
912,14,2024-06-11,40,33,42,38
913,14,2023-02-22,42,105,95,3
914,14,2024-03-06,34,204,75,3
915,14,2023-07-12,25,215,24,22
916,14,2023-07-09,16,184,119,79
917,14,2023-11-03,35,68,47,11
918,14,2023-08-18,47,138,103,60
919,14,2024-03-04,24,72,159,31
920,14,2024-01-29,56,40,49,5
921,14,2024-06-08,16,50,18,8
922,14,2024-03-04,32,72,86,13
923,14,2024-09-06,52,162,88,76
924,14,2024-06-11,52,54,168,28
925,14,2023-06-22,24,58,188,9
926,14,2023-10-12,23,258,84,29
927,14,2023-07-07,29,84,17,19
928,14,2024-12-20,28,120,27,154
929,14,2024-12-26,17,123,21,50
930,14,2024-05-30,55,145,155,14
931,14,2023-06-12,45,60,75,22
932,14,2023-09-27,55,275,80,23
933,14,2024-06-13,56,294,93,42
934,14,2023-07-28,18,30,96,30
935,14,2023-05-21,27,196,135,65
936,14,2024-02-05,24,184,46,67
937,14,2024-02-07,50,78,210,35
938,14,2024-10-24,15,90,118,42
939,14,2023-08-13,27,174,28,40
940,14,2024-09-06,32,78,141,45
941,14,2024-05-17,27,324,91,49
942,14,2024-04-23,43,270,58,31
943,14,2024-10-23,45,116,9,105
944,14,2024-11-28,18,45,87,46
945,14,2023-09-29,60,208,21,32
946,14,2023-03-15,28,110,44,44
947,14,2024-11-14,32,93,128,16
948,14,2024-08-19,36,300,184,23
949,14,2024-05-13,31,53,97,41
950,14,2024-07-07,58,129,33,45
951,14,2023-11-30,33,225,55,21
952,14,2024-06-15,51,215,70,19
953,14,2024-01-19,19,42,189,45
954,14,2023-09-29,44,164,206,90
955,14,2023-08-27,57,174,180,45
956,14,2024-11-05,58,54,25,61
957,14,2023-10-14,22,147,107,57
958,14,2024-08-14,46,153,204,50
959,14,2024-06-14,37,56,74,56
960,14,2024-03-16,51,188,30,8
961,15,2024-07-13,17,216,223,36
962,15,2023-07-12,58,148,194,16
963,15,2023-06-22,39,306,30,31
964,15,2023-04-09,30,168,97,7
965,15,2023-11-03,49,168,28,40
966,15,2024-03-18,55,150,224,4
967,15,2023-01-21,34,120,99,42
968,15,2023-04-19,21,69,35,6
969,15,2024-03-17,26,104,41,24
970,15,2024-06-28,59,215,38,72
971,15,2023-03-25,53,188,28,7
972,15,2023-03-04,15,225,157,66
973,15,2023-04-19,52,27,273,106
974,15,2023-12-21,40,132,29,62
975,15,2023-12-10,22,43,20,10
976,15,2023-10-09,30,152,183,12
977,15,2023-12-28,25,228,117,23
978,15,2023-06-10,20,172,159,37
979,15,2024-09-09,53,26,35,17
980,15,2024-10-01,52,76,9,34
981,15,2023-09-19,44,78,203,78
982,15,2024-10-29,19,255,43,138
983,15,2023-11-04,31,25,49,143
984,15,2023-12-11,45,318,47,113
985,15,2023-07-06,36,86,15,50
986,15,2024-07-15,23,66,116,62
987,15,2024-06-08,15,58,21,23
988,15,2024-08-25,39,84,125,33
989,15,2023-09-02,55,47,62,5
990,15,2024-02-09,52,354,18,64
991,15,2023-10-05,57,118,42,8
992,15,2024-09-04,48,75,41,16
993,15,2024-02-14,29,82,41,30
994,15,2023-03-02,19,96,135,7
995,15,2024-03-04,55,48,65,30
996,15,2024-11-12,40,170,72,20
997,15,2023-05-12,24,90,173,26
998,15,2023-12-04,34,170,131,63
999,15,2024-10-26,22,64,168,47
1000,15,2023-04-22,31,81,27,60
1001,15,2024-01-30,18,195,24,70
1002,15,2024-02-28,28,144,104,48
1003,15,2024-06-27,23,204,24,25
1004,15,2023-03-15,55,123,46,24
1005,15,2023-06-10,41,270,49,13
1006,15,2023-12-05,26,95,65,54
1007,15,2024-12-11,48,144,77,37
1008,15,2023-10-14,44,222,58,17
1009,15,2023-04-05,31,252,62,10
1010,15,2023-12-11,33,294,100,13
1011,15,2023-07-14,52,106,19,51
1012,15,2023-12-08,28,144,9,97
1013,15,2023-03-18,37,55,129,12
1014,15,2024-10-10,52,198,77,72
1015,15,2023-01-03,56,140,105,47
1016,15,2024-10-30,37,23,96,24
1017,15,2024-12-20,26,295,29,45
1018,15,2024-06-21,29,234,7,45
1019,15,2023-10-26,39,108,184,6
1020,15,2024-08-27,31,216,12,16
1021,15,2023-07-12,29,46,96,59
1022,15,2024-03-23,19,135,29,47
1023,15,2023-06-27,18,318,136,45
1024,15,2023-11-21,33,174,90,79
1025,15,2023-10-18,51,40,48,135
1026,15,2023-09-17,27,25,95,35
1027,15,2024-11-02,38,59,33,80
1028,15,2024-07-16,58,190,34,8
1029,15,2024-03-01,39,22,58,44
1030,15,2024-07-09,24,129,153,21
1031,15,2024-02-22,36,100,67,13
1032,15,2023-12-29,41,138,126,84
1033,15,2023-11-30,20,111,42,21
1034,15,2023-02-16,60,265,112,47
1035,15,2024-10-02,26,120,26,13
1036,15,2023-10-20,35,22,62,78
1037,15,2024-06-19,59,168,17,43
1038,15,2023-07-29,48,180,33,103
1039,15,2024-09-22,21,93,37,55
1040,15,2023-05-22,48,150,65,34
1041,15,2023-01-12,57,224,82,70
1042,15,2024-03-20,20,55,290,13
1043,15,2023-09-02,60,318,86,13
1044,15,2024-01-03,36,155,14,3
1045,15,2023-04-24,45,156,75,39
1046,15,2023-08-05,26,93,55,17
1047,15,2023-07-29,56,68,78,53
1048,15,2024-04-20,53,156,216,11
1049,15,2024-12-16,39,162,104,126
1050,15,2024-12-06,30,260,54,54
1051,15,2024-05-10,24,280,25,67
1052,15,2023-12-31,24,280,25,30
1053,15,2024-10-14,28,245,42,10
1054,15,2024-02-04,37,19,67,50
1055,15,2024-02-17,28,18,15,69
1056,15,2023-07-24,45,70,87,126
1057,15,2024-07-15,57,220,102,13
1058,15,2024-04-12,38,184,51,80
1059,15,2023-09-06,20,80,52,42
1060,15,2024-02-29,53,185,63,51
1061,15,2023-10-15,37,33,85,17
1062,15,2023-05-05,33,144,31,40
1063,15,2024-03-26,60,84,25,10
1064,15,2024-07-30,56,40,163,13
1065,15,2023-02-25,48,156,42,21
1066,15,2023-01-20,16,68,18,21
1067,15,2023-05-14,60,68,11,10
1068,15,2024-06-04,35,37,27,73
1069,15,2024-05-31,40,56,13,140
1070,15,2023-12-07,40,41,9,17
1071,15,2024-12-03,42,220,28,61
1072,15,2023-03-15,15,36,39,3
1073,15,2024-11-20,36,138,92,16
1074,15,2024-09-24,18,195,129,10
1075,15,2024-05-26,53,116,10,82
1076,15,2024-12-20,50,72,48,41
1077,15,2024-10-17,45,86,67,46
1078,15,2024-07-06,29,192,91,11
1079,15,2023-08-31,46,40,22,34
1080,15,2024-01-05,39,200,135,20
1081,16,2023-11-24,143,464,667,73
1082,16,2024-01-27,159,135,209,51
1083,16,2024-08-22,137,696,197,104
1084,16,2023-09-10,76,384,145,62
1085,16,2023-01-20,158,495,366,57
1086,16,2023-06-05,148,954,342,85
1087,16,2024-11-28,190,90,110,85
1088,16,2024-07-14,188,612,216,88
1089,16,2024-01-20,142,720,16,42
1090,16,2024-10-11,175,405,319,58
1091,16,2023-05-28,135,425,356,162
1092,16,2023-11-04,66,546,203,103
1093,16,2024-03-24,98,144,38,197
1094,16,2023-08-30,193,303,86,18
1095,16,2023-07-14,108,242,456,70
1096,16,2023-03-31,161,79,505,194
1097,16,2024-06-16,194,351,367,35
1098,16,2023-10-08,88,424,138,270
1099,16,2023-10-02,69,300,522,39
1100,16,2023-05-13,178,388,615,75
1101,16,2023-02-24,86,1104,67,77
1102,16,2023-11-09,123,426,240,68
1103,16,2024-10-27,181,291,106,84
1104,16,2023-11-22,200,532,665,430
1105,16,2024-04-16,96,172,173,76
1106,16,2024-04-14,97,444,248,36
1107,16,2024-01-22,111,365,460,287
1108,16,2023-12-06,67,345,648,382
1109,16,2023-04-14,200,310,67,183
1110,16,2023-12-04,131,327,175,110
1111,16,2024-02-06,109,752,306,276
1112,16,2024-10-09,189,522,133,93
1113,16,2024-06-22,102,416,164,211
1114,16,2024-10-29,136,955,116,390
1115,16,2023-11-10,112,726,151,168
1116,16,2023-02-15,144,519,116,33
1117,16,2023-07-02,163,214,358,247
1118,16,2024-09-28,119,648,733,123
1119,16,2023-03-11,69,528,134,21
1120,16,2023-09-08,77,318,65,135
1121,16,2024-05-21,75,275,78,105
1122,16,2024-04-28,154,164,612,134
1123,16,2023-07-05,192,920,198,17
1124,16,2024-08-18,149,124,410,97
1125,16,2023-05-27,160,132,644,24
1126,16,2024-06-14,51,588,218,58
1127,16,2023-12-30,56,984,78,18
1128,16,2023-08-28,164,564,155,423
1129,16,2023-11-10,129,116,122,138
1130,16,2024-05-27,149,456,790,198
1131,16,2023-03-27,198,213,246,92
1132,16,2024-09-25,87,468,127,325
1133,16,2024-05-18,200,740,99,150
1134,16,2023-01-04,193,444,340,82
1135,16,2024-04-16,131,148,722,35
1136,16,2023-11-28,178,990,348,308
1137,16,2023-07-27,54,244,91,245
1138,16,2024-11-12,192,585,235,67
1139,16,2024-06-20,110,161,447,134
1140,16,2023-07-09,145,197,137,333
1141,16,2023-10-21,67,246,256,385
1142,16,2023-10-22,71,835,374,39
1143,16,2024-11-04,193,890,40,198
1144,16,2024-12-16,59,284,167,193
1145,16,2023-10-06,168,280,293,80
1146,16,2024-04-28,131,666,308,432
1147,16,2024-09-02,180,588,475,89
1148,16,2024-04-14,123,515,168,235
1149,16,2024-12-07,94,168,193,34
1150,16,2023-05-18,117,386,185,25
1151,16,2023-10-12,67,720,459,92
1152,16,2023-09-17,171,544,261,43
1153,16,2024-09-16,123,368,147,46
1154,16,2024-12-23,59,445,426,70
1155,16,2024-09-14,193,594,224,123
1156,16,2023-02-11,77,264,90,389
1157,16,2023-04-19,195,208,146,94
1158,16,2024-05-05,151,556,176,29
1159,16,2023-03-29,132,1014,69,81
1160,16,2024-12-07,173,900,354,203
1161,16,2023-01-15,133,324,264,249
1162,16,2023-12-18,54,865,646,181
1163,16,2023-10-08,173,67,365,12
1164,16,2024-12-28,54,260,275,124
1165,16,2024-06-28,199,84,221,37
1166,16,2023-10-02,58,764,101,104
1167,16,2024-07-09,159,990,492,91
1168,16,2024-08-26,143,435,402,54
1169,16,2023-09-19,184,790,103,154
1170,16,2024-09-24,189,164,162,337
1171,16,2023-10-29,107,201,404,37
1172,16,2024-03-28,128,160,211,179
1173,16,2024-05-06,67,228,339,152
1174,16,2023-09-19,112,164,233,371
1175,16,2024-12-28,171,352,408,71
1176,16,2024-07-19,78,380,81,111
1177,16,2024-11-22,142,204,303,350
1178,16,2023-10-28,155,441,149,246
1179,16,2024-08-13,78,360,509,32
1180,16,2023-08-21,91,1110,89,59
1181,16,2024-07-04,115,632,319,18
1182,16,2024-07-17,112,129,66,18
1183,16,2024-11-03,170,216,90,78
1184,16,2024-06-24,123,219,42,84
1185,16,2023-03-04,102,768,478,7
1186,16,2023-06-22,138,116,314,21
1187,16,2024-11-04,197,520,159,147
1188,16,2023-01-11,117,852,379,188
1189,16,2024-05-22,191,776,595,573
1190,16,2024-10-25,137,108,205,57
1191,16,2023-06-30,130,312,56,124
1192,16,2024-04-07,81,163,292,128
1193,16,2024-12-25,124,567,174,208
1194,16,2023-04-18,136,564,157,139
1195,16,2023-01-04,107,546,144,160
1196,16,2024-06-03,125,216,191,101
1197,16,2023-08-03,54,310,31,44
1198,16,2023-03-06,86,400,97,206
1199,16,2024-10-23,86,300,27,99
1200,16,2023-04-18,115,552,794,307
1201,17,2024-05-07,112,852,95,122
1202,17,2024-09-11,143,360,18,69
1203,17,2023-07-31,188,576,315,43
1204,17,2024-05-24,119,1032,123,146
1205,17,2024-04-01,106,291,152,369
1206,17,2023-01-05,163,429,78,20
1207,17,2024-12-22,85,606,332,69
1208,17,2023-03-04,178,585,143,38
1209,17,2024-06-23,111,624,121,45
1210,17,2024-07-15,196,386,303,122
1211,17,2023-02-05,113,354,46,63
1212,17,2023-08-09,79,435,319,316
1213,17,2023-11-17,140,474,252,42
1214,17,2023-07-25,199,616,249,81
1215,17,2024-04-12,71,726,488,64
1216,17,2024-01-17,120,183,103,39
1217,17,2024-09-24,101,101,311,314
1218,17,2023-08-20,55,342,37,115
1219,17,2023-02-10,89,500,711,135
1220,17,2023-11-26,130,402,145,208
1221,17,2023-04-15,128,516,86,441
1222,17,2023-12-03,86,420,405,12
1223,17,2024-07-07,138,144,132,67
1224,17,2023-07-30,112,378,262,174
1225,17,2024-02-29,199,948,146,144
1226,17,2024-09-29,135,560,52,163
1227,17,2024-01-02,188,340,528,82
1228,17,2023-08-13,130,828,216,45
1229,17,2024-07-18,82,728,126,30
1230,17,2024-02-05,69,288,474,427
1231,17,2023-07-01,162,432,100,152
1232,17,2024-02-26,132,93,199,262
1233,17,2024-09-14,102,834,78,138
1234,17,2024-01-08,138,375,558,72
1235,17,2023-02-01,190,180,38,117
1236,17,2024-09-21,200,300,60,216
1237,17,2024-08-24,116,595,82,130
1238,17,2023-08-19,120,222,125,53
1239,17,2024-01-04,190,600,55,46
1240,17,2024-09-03,152,456,850,106
1241,17,2024-09-30,163,292,201,137
1242,17,2023-12-30,192,408,84,43
1243,17,2023-11-04,100,880,487,27
1244,17,2023-03-01,167,975,66,93
1245,17,2023-02-16,134,320,654,267
1246,17,2023-02-10,137,764,388,76
1247,17,2023-11-09,103,360,310,98
1248,17,2023-06-16,127,785,203,109
1249,17,2024-09-07,151,156,546,49
1250,17,2024-05-25,100,800,238,79
1251,17,2023-11-10,59,702,307,49
1252,17,2023-10-10,73,668,758,47
1253,17,2023-10-22,145,915,524,139
1254,17,2024-10-06,67,445,304,135
1255,17,2023-07-30,188,716,665,30
1256,17,2024-06-20,172,216,199,64
1257,17,2023-12-03,126,408,217,11
1258,17,2023-03-05,186,165,128,57
1259,17,2023-11-25,182,576,144,214
1260,17,2024-02-03,103,616,710,71
1261,17,2024-09-21,59,525,249,179
1262,17,2023-11-19,118,528,401,283
1263,17,2024-07-17,157,715,91,80
1264,17,2024-08-24,72,642,503,158
1265,17,2023-12-03,110,760,176,197
1266,17,2024-05-30,157,402,528,24
1267,17,2023-04-26,167,680,160,36
1268,17,2023-04-10,67,432,78,28
1269,17,2024-07-09,192,780,115,34
1270,17,2023-10-29,161,490,149,62
1271,17,2024-02-14,191,95,221,99
1272,17,2023-11-30,158,528,314,222
1273,17,2024-01-04,149,84,244,76
1274,17,2023-11-06,200,304,275,75
1275,17,2023-05-08,108,1002,295,52
1276,17,2023-10-09,173,438,278,62
1277,17,2023-07-27,58,760,56,232
1278,17,2024-12-11,177,408,371,121
1279,17,2024-09-27,50,492,346,480
1280,17,2023-11-01,71,168,171,222
1281,17,2024-08-16,58,136,103,26
1282,17,2024-02-12,51,772,172,226
1283,17,2023-05-14,50,288,601,120
1284,17,2024-01-10,153,136,298,80
1285,17,2024-09-05,96,248,372,281
1286,17,2024-05-24,163,738,609,194
1287,17,2024-01-27,113,925,32,291
1288,17,2024-09-22,70,552,282,295
1289,17,2023-08-07,71,768,536,89
1290,17,2023-03-09,65,200,264,64
1291,17,2024-08-13,129,550,460,55
1292,17,2024-10-01,78,106,175,61
1293,17,2024-08-11,160,364,256,68
1294,17,2024-10-23,94,308,993,170
1295,17,2024-01-22,111,534,160,191
1296,17,2024-12-04,112,384,331,152
1297,17,2023-08-14,61,498,297,106
1298,17,2023-01-17,104,87,537,37
1299,17,2024-02-11,119,324,381,199
1300,17,2024-08-09,69,545,248,222
1301,17,2023-07-31,51,996,126,47
1302,17,2024-03-28,174,675,154,44
1303,17,2024-01-19,101,616,200,126
1304,17,2023-01-10,175,688,108,139
1305,17,2024-10-08,121,432,77,136
1306,17,2024-06-16,132,394,210,66
1307,17,2024-10-18,62,172,221,339
1308,17,2024-12-04,103,194,424,72
1309,17,2023-04-08,142,930,144,45
1310,17,2023-06-15,165,756,205,191
1311,17,2024-06-11,69,348,461,258
1312,17,2024-12-11,194,546,43,101
1313,17,2023-03-18,109,680,367,60
1314,17,2023-11-29,125,346,408,450
1315,17,2024-04-07,62,262,359,16
1316,17,2024-08-19,141,276,648,356
1317,17,2024-05-04,159,295,792,48
1318,17,2024-10-03,85,745,243,68
1319,17,2023-08-09,59,870,532,70
1320,17,2024-03-02,54,390,157,217
1321,18,2024-01-14,7,45,24,3
1322,18,2023-02-18,5,72,55,36
1323,18,2023-03-10,3,16,14,3
1324,18,2023-06-22,3,28,3,18
1325,18,2023-12-16,14,15,14,2
1326,18,2023-01-26,13,70,3,6
1327,18,2024-07-18,14,26,40,21
1328,18,2023-11-14,10,6,29,17
1329,18,2024-07-20,3,42,34,2
1330,18,2024-02-10,11,12,14,22
1331,18,2024-08-30,8,30,36,0
1332,18,2024-06-05,10,14,20,2
1333,18,2023-02-19,14,50,26,17
1334,18,2024-10-15,8,36,22,29
1335,18,2024-02-18,8,33,41,12
1336,18,2024-11-12,8,24,34,2
1337,18,2024-02-01,9,11,22,11
1338,18,2023-07-20,14,13,14,4
1339,18,2023-04-27,9,16,15,18
1340,18,2023-08-25,13,24,21,1
1341,18,2024-04-10,12,9,10,18
1342,18,2023-07-30,8,25,13,9
1343,18,2024-10-27,6,40,31,15
1344,18,2024-02-14,6,78,21,1
1345,18,2024-04-25,6,20,34,17
1346,18,2024-02-25,12,75,17,3
1347,18,2024-12-30,4,30,26,11
1348,18,2024-02-24,4,55,12,14
1349,18,2024-08-09,12,33,30,2
1350,18,2024-07-02,7,30,19,3
1351,18,2023-10-09,8,44,8,13
1352,18,2023-04-28,11,60,6,9
1353,18,2024-06-20,8,30,34,13
1354,18,2023-09-28,3,35,8,8
1355,18,2024-09-02,10,14,3,1
1356,18,2023-07-30,10,48,9,4
1357,18,2023-07-11,9,54,6,17
1358,18,2024-02-03,3,39,9,4
1359,18,2024-01-17,14,45,1,4
1360,18,2023-05-26,4,25,6,4
1361,18,2023-10-28,3,78,57,8
1362,18,2023-08-09,6,33,16,13
1363,18,2024-07-04,6,21,15,5
1364,18,2024-11-05,12,44,24,3
1365,18,2024-04-18,9,30,32,6
1366,18,2024-01-27,7,20,12,11
1367,18,2024-08-22,3,4,23,3
1368,18,2023-10-11,7,9,13,11
1369,18,2023-08-18,15,42,54,6
1370,18,2024-04-09,10,24,13,13
1371,18,2023-08-21,11,32,2,15
1372,18,2024-08-21,10,20,25,14
1373,18,2024-06-11,15,33,27,3
1374,18,2024-11-06,10,28,25,17
1375,18,2024-01-17,15,84,7,9
1376,18,2024-04-18,12,48,9,3
1377,18,2024-11-08,6,90,53,12
1378,18,2023-08-03,13,15,8,7
1379,18,2024-08-16,11,56,32,5
1380,18,2024-07-07,6,22,19,6
1381,18,2024-08-19,4,7,27,14
1382,18,2023-02-14,4,24,32,38
1383,18,2024-05-10,5,60,37,3
1384,18,2023-11-09,15,75,5,13
1385,18,2024-02-21,6,60,8,10
1386,18,2023-08-10,6,24,34,2
1387,18,2023-10-28,11,35,25,37
1388,18,2023-02-03,5,20,16,12
1389,18,2023-07-24,11,28,5,5
1390,18,2024-06-03,10,40,2,10
1391,18,2024-02-27,10,56,10,35
1392,18,2024-02-16,14,28,9,4
1393,18,2023-05-20,13,28,4,13
1394,18,2023-01-01,14,6,18,16
1395,18,2023-02-27,6,30,12,2
1396,18,2023-02-13,6,75,9,5
1397,18,2023-05-09,14,60,19,3
1398,18,2023-03-12,14,30,12,5
1399,18,2024-06-30,7,15,23,15
1400,18,2024-05-19,12,24,9,9
1401,18,2023-05-02,14,9,10,2
1402,18,2023-01-07,11,60,18,11
1403,18,2024-09-22,7,33,16,5
1404,18,2023-04-30,4,8,19,8
1405,18,2023-06-15,8,20,22,6
1406,18,2023-03-26,13,24,42,3
1407,18,2023-04-23,4,36,7,16
1408,18,2024-02-19,8,84,34,14
1409,18,2024-02-05,11,30,14,9
1410,18,2024-08-10,9,75,8,3
1411,18,2023-03-14,12,15,8,9
1412,18,2024-09-19,3,15,3,23
1413,18,2023-12-19,3,15,6,16
1414,18,2024-05-01,4,56,10,3
1415,18,2024-10-29,10,12,4,19
1416,18,2023-04-10,11,14,6,10
1417,18,2024-01-03,8,18,17,5
1418,18,2024-06-01,15,8,8,14
1419,18,2024-04-25,15,78,3,4
1420,18,2024-11-23,3,44,16,7
1421,18,2023-02-18,13,11,3,12
1422,18,2023-01-13,14,14,15,14
1423,18,2024-05-09,5,30,53,1
1424,18,2024-06-06,7,24,3,18
1425,18,2023-06-06,15,48,11,1
1426,18,2023-10-01,9,10,8,12
1427,18,2023-06-02,6,15,4,15
1428,18,2023-09-22,10,33,23,7
1429,18,2023-06-17,14,30,18,31
1430,18,2023-03-20,11,14,30,6
1431,18,2023-01-17,14,8,4,0
1432,18,2024-10-23,10,45,11,4
1433,18,2024-02-08,13,45,7,15
1434,18,2023-10-24,11,48,10,1
1435,18,2023-02-10,13,24,4,9
1436,18,2023-04-29,10,20,44,5
1437,18,2024-09-12,9,25,12,2
1438,18,2024-11-21,10,3,11,13
1439,18,2023-02-12,13,11,18,1
1440,18,2024-06-13,13,9,41,13
1441,20,2023-07-05,8,15,24,10
1442,20,2024-03-27,11,3,2,4
1443,20,2023-12-05,12,18,12,14
1444,20,2024-10-29,11,20,52,1
