account_id,account_code,account_name,region,arr_segment,month,avg_active_users,total_logins,total_feature_a_events,total_feature_b_events
23,A0023,Company 0023,North America,SMB,2023-08,9.14285714285714,301,128,69
23,A0023,Company 0023,North America,SMB,2023-09,8.33333333333333,77,80,17
23,A0023,Company 0023,North America,SMB,2023-10,10.75,156,62,20
23,A0023,Company 0023,North America,SMB,2023-11,9.75,142,54,34
23,A0023,Company 0023,North America,SMB,2023-12,11.5,200,130,103
23,A0023,Company 0023,North America,SMB,2024-01,6.6,102,92,27
23,A0023,Company 0023,North America,SMB,2024-02,8.375,359,199,74
23,A0023,Company 0023,North America,SMB,2024-03,11.0,18,12,15
23,A0023,Company 0023,North America,SMB,2024-04,11.3333333333333,166,48,5
23,A0023,Company 0023,North America,SMB,2024-05,12.0,275,59,27
23,A0023,Company 0023,North America,SMB,2024-06,8.0,134,48,11
23,A0023,Company 0023,North America,SMB,2024-07,11.8,193,27,86
23,A0023,Company 0023,North America,SMB,2024-08,6.5,82,58,38
23,A0023,Company 0023,North America,SMB,2024-09,7.71428571428571,158,108,71
23,A0023,Company 0023,North America,SMB,2024-10,10.4,137,65,23
23,A0023,Company 0023,North America,SMB,2024-11,8.125,192,89,69
23,A0023,Company 0023,North America,SMB,2024-12,9.0,225,111,89
24,A0024,Company 0024,North America,Mid-Market,2023-01,45.4,894,479,519
24,A0024,Company 0024,North America,Mid-Market,2023-02,25.75,234,225,131
24,A0024,Company 0024,North America,Mid-Market,2023-03,43.0,729,270,175
24,A0024,Company 0024,North America,Mid-Market,2023-04,44.6,465,394,195
24,A0024,Company 0024,North America,Mid-Market,2023-05,37.0,809,485,453
24,A0024,Company 0024,North America,Mid-Market,2023-06,34.75,714,408,85
24,A0024,Company 0024,North America,Mid-Market,2023-07,37.6666666666667,337,223,36
24,A0024,Company 0024,North America,Mid-Market,2023-08,23.6666666666667,436,188,68
24,A0024,Company 0024,North America,Mid-Market,2023-09,22.0,186,24,104
24,A0024,Company 0024,North America,Mid-Market,2023-10,26.5,422,97,148
24,A0024,Company 0024,North America,Mid-Market,2023-11,42.1428571428571,502,438,379
24,A0024,Company 0024,North America,Mid-Market,2023-12,46.6666666666667,345,215,108
24,A0024,Company 0024,North America,Mid-Market,2024-01,37.125,836,527,467
24,A0024,Company 0024,North America,Mid-Market,2024-02,36.75,576,238,94
24,A0024,Company 0024,North America,Mid-Market,2024-03,31.6,1650,489,463
24,A0024,Company 0024,North America,Mid-Market,2024-04,44.25,714,226,72
24,A0024,Company 0024,North America,Mid-Market,2024-05,42.5,219,254,111
24,A0024,Company 0024,North America,Mid-Market,2024-06,47.4,1020,348,114
24,A0024,Company 0024,North America,Mid-Market,2024-07,44.0,878,487,261
24,A0024,Company 0024,North America,Mid-Market,2024-08,41.2,787,527,147
24,A0024,Company 0024,North America,Mid-Market,2024-09,35.0,255,338,138
24,A0024,Company 0024,North America,Mid-Market,2024-10,40.4285714285714,883,719,302
24,A0024,Company 0024,North America,Mid-Market,2024-11,35.0,710,278,90
24,A0024,Company 0024,North America,Mid-Market,2024-12,36.875,1124,581,449
25,A0025,Company 0025,APAC,SMB,2023-01,9.0,326,141,43
25,A0025,Company 0025,APAC,SMB,2023-02,10.3333333333333,244,122,37
25,A0025,Company 0025,APAC,SMB,2023-03,9.5,213,78,43
25,A0025,Company 0025,APAC,SMB,2023-04,9.33333333333333,125,27,16
25,A0025,Company 0025,APAC,SMB,2023-05,10.5,89,59,40
25,A0025,Company 0025,APAC,SMB,2023-06,9.5,180,70,29
25,A0025,Company 0025,APAC,SMB,2023-07,7.4,157,65,34
25,A0025,Company 0025,APAC,SMB,2023-08,5.66666666666667,51,45,40
25,A0025,Company 0025,APAC,SMB,2023-09,10.0,262,106,78
25,A0025,Company 0025,APAC,SMB,2023-10,9.0,176,29,31
25,A0025,Company 0025,APAC,SMB,2023-11,6.75,200,137,22
25,A0025,Company 0025,APAC,SMB,2023-12,8.0,98,69,28
25,A0025,Company 0025,APAC,SMB,2024-01,7.0,179,65,15
25,A0025,Company 0025,APAC,SMB,2024-02,10.3333333333333,36,55,30
25,A0025,Company 0025,APAC,SMB,2024-03,8.125,187,153,51
25,A0025,Company 0025,APAC,SMB,2024-04,6.33333333333333,119,113,30
25,A0025,Company 0025,APAC,SMB,2024-05,7.75,162,84,32
25,A0025,Company 0025,APAC,SMB,2024-06,9.5,266,141,25
25,A0025,Company 0025,APAC,SMB,2024-07,8.6,265,261,72
25,A0025,Company 0025,APAC,SMB,2024-08,5.5,80,25,9
25,A0025,Company 0025,APAC,SMB,2024-09,8.6,116,45,27
25,A0025,Company 0025,APAC,SMB,2024-10,8.625,168,112,76
25,A0025,Company 0025,APAC,SMB,2024-11,11.5,143,89,43
25,A0025,Company 0025,APAC,SMB,2024-12,6.66666666666667,119,128,51
26,A0026,Company 0026,Europe,Mid-Market,2023-01,40.3333333333333,769,564,206
26,A0026,Company 0026,Europe,Mid-Market,2023-02,28.8,439,232,164
26,A0026,Company 0026,Europe,Mid-Market,2023-03,29.0,82,112,123
26,A0026,Company 0026,Europe,Mid-Market,2023-04,17.0,72,84,47
26,A0026,Company 0026,Europe,Mid-Market,2023-05,42.7142857142857,1018,548,239
26,A0026,Company 0026,Europe,Mid-Market,2023-06,39.6666666666667,1540,496,209
26,A0026,Company 0026,Europe,Mid-Market,2023-07,33.875,928,770,237
26,A0026,Company 0026,Europe,Mid-Market,2023-08,31.0,49,49,27
26,A0026,Company 0026,Europe,Mid-Market,2023-09,41.0,427,271,174
26,A0026,Company 0026,Europe,Mid-Market,2023-10,30.1666666666667,448,555,146
26,A0026,Company 0026,Europe,Mid-Market,2023-11,31.1666666666667,746,311,186
26,A0026,Company 0026,Europe,Mid-Market,2023-12,46.25,376,412,200
26,A0026,Company 0026,Europe,Mid-Market,2024-01,35.1666666666667,513,278,175
26,A0026,Company 0026,Europe,Mid-Market,2024-02,45.0,288,204,269
26,A0026,Company 0026,Europe,Mid-Market,2024-03,43.8,734,615,179
26,A0026,Company 0026,Europe,Mid-Market,2024-04,37.0,347,226,148
26,A0026,Company 0026,Europe,Mid-Market,2024-05,36.8333333333333,739,287,159
26,A0026,Company 0026,Europe,Mid-Market,2024-06,45.0,234,183,136
26,A0026,Company 0026,Europe,Mid-Market,2024-07,38.25,959,717,206
26,A0026,Company 0026,Europe,Mid-Market,2024-08,43.25,1355,596,205
26,A0026,Company 0026,Europe,Mid-Market,2024-09,43.6,902,181,117
26,A0026,Company 0026,Europe,Mid-Market,2024-10,34.7142857142857,879,479,363
26,A0026,Company 0026,Europe,Mid-Market,2024-11,45.5,527,177,242
26,A0026,Company 0026,Europe,Mid-Market,2024-12,33.3333333333333,467,319,80
27,A0027,Company 0027,APAC,SMB,2023-01,8.33333333333333,119,44,28
27,A0027,Company 0027,APAC,SMB,2023-02,10.6666666666667,211,59,74
27,A0027,Company 0027,APAC,SMB,2023-03,10.6,128,47,42
27,A0027,Company 0027,APAC,SMB,2023-04,11.25,117,113,53
27,A0027,Company 0027,APAC,SMB,2023-05,10.3333333333333,100,10,11
27,A0027,Company 0027,APAC,SMB,2023-06,9.16666666666667,176,50,86
27,A0027,Company 0027,APAC,SMB,2023-07,7.9,293,117,119
27,A0027,Company 0027,APAC,SMB,2023-08,9.0,60,98,24
27,A0027,Company 0027,APAC,SMB,2023-09,10.0,124,94,44
27,A0027,Company 0027,APAC,SMB,2023-10,8.4,210,98,55
27,A0027,Company 0027,APAC,SMB,2023-11,9.0,140,44,11
27,A0027,Company 0027,APAC,SMB,2023-12,11.6666666666667,36,53,36
27,A0027,Company 0027,APAC,SMB,2024-01,8.66666666666667,102,44,36
27,A0027,Company 0027,APAC,SMB,2024-02,9.0,273,124,51
27,A0027,Company 0027,APAC,SMB,2024-03,14.0,50,28,27
27,A0027,Company 0027,APAC,SMB,2024-04,8.33333333333333,221,162,60
27,A0027,Company 0027,APAC,SMB,2024-05,10.1666666666667,177,95,47
27,A0027,Company 0027,APAC,SMB,2024-06,10.0,112,88,55
27,A0027,Company 0027,APAC,SMB,2024-07,7.4,114,84,83
27,A0027,Company 0027,APAC,SMB,2024-08,10.0,121,7,9
27,A0027,Company 0027,APAC,SMB,2024-09,10.1428571428571,209,135,81
27,A0027,Company 0027,APAC,SMB,2024-10,9.0,179,143,54
27,A0027,Company 0027,APAC,SMB,2024-11,9.71428571428571,229,182,51
27,A0027,Company 0027,APAC,SMB,2024-12,10.6666666666667,193,57,78
28,A0028,Company 0028,North America,SMB,2023-01,7.0,123,147,46
28,A0028,Company 0028,North America,SMB,2023-02,8.85714285714286,301,80,62
28,A0028,Company 0028,North America,SMB,2023-03,7.33333333333333,96,76,11
28,A0028,Company 0028,North America,SMB,2023-04,9.57142857142857,205,112,60
28,A0028,Company 0028,North America,SMB,2023-05,8.0,218,103,44
28,A0028,Company 0028,North America,SMB,2023-06,5.0,4,16,6
28,A0028,Company 0028,North America,SMB,2023-07,6.66666666666667,194,88,73
28,A0028,Company 0028,North America,SMB,2023-08,10.875,217,150,63
28,A0028,Company 0028,North America,SMB,2023-09,7.0,307,143,29
28,A0028,Company 0028,North America,SMB,2023-10,6.0,13,32,44
28,A0028,Company 0028,North America,SMB,2023-11,9.83333333333333,252,113,34
28,A0028,Company 0028,North America,SMB,2023-12,8.5,102,72,38
28,A0028,Company 0028,North America,SMB,2024-01,6.5,38,56,11
28,A0028,Company 0028,North America,SMB,2024-02,9.5,185,93,34
28,A0028,Company 0028,North America,SMB,2024-03,9.6,266,323,61
28,A0028,Company 0028,North America,SMB,2024-04,8.83333333333333,168,75,35
28,A0028,Company 0028,North America,SMB,2024-05,9.6,227,64,32
28,A0028,Company 0028,North America,SMB,2024-06,7.0,42,42,46
28,A0028,Company 0028,North America,SMB,2024-07,7.4,107,94,26
28,A0028,Company 0028,North America,SMB,2024-08,8.66666666666667,203,126,70
28,A0028,Company 0028,North America,SMB,2024-09,9.5,54,95,20
28,A0028,Company 0028,North America,SMB,2024-10,9.5,112,135,14
28,A0028,Company 0028,North America,SMB,2024-11,10.6666666666667,226,78,47
28,A0028,Company 0028,North America,SMB,2024-12,8.0,290,59,30
29,A0029,Company 0029,APAC,Mid-Market,2023-01,38.4285714285714,900,586,243
29,A0029,Company 0029,APAC,Mid-Market,2023-02,35.375,873,434,273
29,A0029,Company 0029,APAC,Mid-Market,2023-03,34.3333333333333,870,455,393
29,A0029,Company 0029,APAC,Mid-Market,2023-04,41.1666666666667,376,611,188
29,A0029,Company 0029,APAC,Mid-Market,2023-05,29.6,751,425,130
29,A0029,Company 0029,APAC,Mid-Market,2023-06,17.0,106,116,31
29,A0029,Company 0029,APAC,Mid-Market,2023-07,34.2,492,377,136
29,A0029,Company 0029,APAC,Mid-Market,2023-08,53.2,912,786,191
29,A0029,Company 0029,APAC,Mid-Market,2023-09,35.0,762,576,138
29,A0029,Company 0029,APAC,Mid-Market,2023-10,35.25,629,216,142
29,A0029,Company 0029,APAC,Mid-Market,2023-11,47.2,603,347,189
29,A0029,Company 0029,APAC,Mid-Market,2023-12,42.0,702,449,186
29,A0029,Company 0029,APAC,Mid-Market,2024-01,40.8333333333333,440,234,151
29,A0029,Company 0029,APAC,Mid-Market,2024-02,40.5,644,250,139
29,A0029,Company 0029,APAC,Mid-Market,2024-03,40.0,1014,282,181
29,A0029,Company 0029,APAC,Mid-Market,2024-04,36.0,480,247,234
29,A0029,Company 0029,APAC,Mid-Market,2024-05,45.3333333333333,638,357,114
29,A0029,Company 0029,APAC,Mid-Market,2024-06,46.6666666666667,142,379,81
29,A0029,Company 0029,APAC,Mid-Market,2024-07,45.6666666666667,603,322,337
29,A0029,Company 0029,APAC,Mid-Market,2024-08,37.7777777777778,988,958,308
29,A0029,Company 0029,APAC,Mid-Market,2024-09,38.6666666666667,495,296,373
29,A0029,Company 0029,APAC,Mid-Market,2024-10,36.0,504,388,104
29,A0029,Company 0029,APAC,Mid-Market,2024-11,28.0,312,10,40
29,A0029,Company 0029,APAC,Mid-Market,2024-12,26.3333333333333,306,244,115
30,A0030,Company 0030,North America,SMB,2023-01,7.8,362,170,93
30,A0030,Company 0030,North America,SMB,2023-02,8.0,60,72,30
30,A0030,Company 0030,North America,SMB,2023-03,9.14285714285714,238,119,80
30,A0030,Company 0030,North America,SMB,2023-04,6.25,91,68,38
30,A0030,Company 0030,North America,SMB,2023-05,10.3333333333333,74,65,12
30,A0030,Company 0030,North America,SMB,2023-06,8.8,276,122,63
30,A0030,Company 0030,North America,SMB,2023-07,9.28571428571429,189,78,55
30,A0030,Company 0030,North America,SMB,2023-08,11.6666666666667,106,61,51
30,A0030,Company 0030,North America,SMB,2023-09,10.25,190,109,21
30,A0030,Company 0030,North America,SMB,2023-10,4.8,158,58,63
30,A0030,Company 0030,North America,SMB,2023-11,7.0,102,31,14
30,A0030,Company 0030,North America,SMB,2023-12,8.5,98,84,40
30,A0030,Company 0030,North America,SMB,2024-01,9.14285714285714,196,134,56
30,A0030,Company 0030,North America,SMB,2024-02,5.0,48,44,22
30,A0030,Company 0030,North America,SMB,2024-03,11.5555555555556,269,138,101
30,A0030,Company 0030,North America,SMB,2024-04,6.5,193,37,21
30,A0030,Company 0030,North America,SMB,2024-05,8.25,48,31,16
30,A0030,Company 0030,North America,SMB,2024-06,3.0,24,13,2
30,A0030,Company 0030,North America,SMB,2024-07,7.25,61,76,41
30,A0030,Company 0030,North America,SMB,2024-08,8.25,209,99,45
30,A0030,Company 0030,North America,SMB,2024-09,10.6,140,92,60
30,A0030,Company 0030,North America,SMB,2024-10,8.4,127,136,33
30,A0030,Company 0030,North America,SMB,2024-11,9.0,268,158,68
30,A0030,Company 0030,North America,SMB,2024-12,8.2,153,179,47
31,A0031,Company 0031,APAC,SMB,2023-01,9.6,236,84,28
31,A0031,Company 0031,APAC,SMB,2023-02,10.4,119,121,18
31,A0031,Company 0031,APAC,SMB,2023-03,8.0,87,52,58
31,A0031,Company 0031,APAC,SMB,2023-04,8.33333333333333,284,68,88
31,A0031,Company 0031,APAC,SMB,2023-05,8.77777777777778,122,147,90
31,A0031,Company 0031,APAC,SMB,2023-06,7.2,78,54,30
31,A0031,Company 0031,APAC,SMB,2023-07,6.66666666666667,126,51,15
31,A0031,Company 0031,APAC,SMB,2023-08,8.18181818181818,366,193,107
31,A0031,Company 0031,APAC,SMB,2023-09,9.2,93,140,51
31,A0031,Company 0031,APAC,SMB,2023-10,7.14285714285714,233,102,40
31,A0031,Company 0031,APAC,SMB,2023-11,7.28571428571429,209,105,50
31,A0031,Company 0031,APAC,SMB,2023-12,5.25,51,53,49
31,A0031,Company 0031,APAC,SMB,2024-01,10.8571428571429,217,110,67
31,A0031,Company 0031,APAC,SMB,2024-02,7.25,63,35,52
31,A0031,Company 0031,APAC,SMB,2024-03,11.0,24,9,4
31,A0031,Company 0031,APAC,SMB,2024-04,7.25,70,107,47
31,A0031,Company 0031,APAC,SMB,2024-05,7.0,148,65,98
31,A0031,Company 0031,APAC,SMB,2024-06,10.8,305,91,38
31,A0031,Company 0031,APAC,SMB,2024-07,10.2857142857143,283,140,68
31,A0031,Company 0031,APAC,SMB,2024-08,8.66666666666667,87,44,35
31,A0031,Company 0031,APAC,SMB,2024-09,6.8,138,58,73
31,A0031,Company 0031,APAC,SMB,2024-10,5.0,104,28,59
31,A0031,Company 0031,APAC,SMB,2024-11,9.0,56,2,9
31,A0031,Company 0031,APAC,SMB,2024-12,6.8,81,79,28
32,A0032,Company 0032,LATAM,Mid-Market,2023-01,39.25,543,283,94
32,A0032,Company 0032,LATAM,Mid-Market,2023-02,36.5,915,289,414
32,A0032,Company 0032,LATAM,Mid-Market,2023-03,40.0,669,457,203
32,A0032,Company 0032,LATAM,Mid-Market,2023-04,21.0,454,142,55
32,A0032,Company 0032,LATAM,Mid-Market,2023-05,41.0,213,132,33
32,A0032,Company 0032,LATAM,Mid-Market,2023-06,46.75,650,270,99
32,A0032,Company 0032,LATAM,Mid-Market,2023-07,29.4444444444444,1616,671,818
32,A0032,Company 0032,LATAM,Mid-Market,2023-08,20.0,432,62,71
32,A0032,Company 0032,LATAM,Mid-Market,2023-09,36.5,560,338,94
32,A0032,Company 0032,LATAM,Mid-Market,2023-10,43.0,365,389,134
32,A0032,Company 0032,LATAM,Mid-Market,2023-11,38.1,1213,956,385
32,A0032,Company 0032,LATAM,Mid-Market,2024-01,31.0,756,492,109
32,A0032,Company 0032,LATAM,Mid-Market,2024-02,45.6666666666667,219,90,46
32,A0032,Company 0032,LATAM,Mid-Market,2024-03,32.1428571428571,1102,608,218
32,A0032,Company 0032,LATAM,Mid-Market,2024-04,34.5,919,804,320
32,A0032,Company 0032,LATAM,Mid-Market,2024-05,42.0,361,474,144
32,A0032,Company 0032,LATAM,Mid-Market,2024-06,41.5,468,287,87
32,A0032,Company 0032,LATAM,Mid-Market,2024-07,39.1428571428571,1172,504,121
32,A0032,Company 0032,LATAM,Mid-Market,2024-08,36.25,616,353,205
32,A0032,Company 0032,LATAM,Mid-Market,2024-09,34.2857142857143,800,546,402
32,A0032,Company 0032,LATAM,Mid-Market,2024-10,30.6666666666667,620,458,293
32,A0032,Company 0032,LATAM,Mid-Market,2024-11,35.8571428571429,795,527,235
32,A0032,Company 0032,LATAM,Mid-Market,2024-12,41.0,626,323,128
34,A0034,Company 0034,APAC,Mid-Market,2023-01,44.625,970,604,388
34,A0034,Company 0034,APAC,Mid-Market,2023-02,31.5555555555556,1470,358,297
34,A0034,Company 0034,APAC,Mid-Market,2023-03,21.0,369,160,39
34,A0034,Company 0034,APAC,Mid-Market,2023-04,42.8571428571429,1273,526,338
34,A0034,Company 0034,APAC,Mid-Market,2023-05,35.6666666666667,408,128,193
34,A0034,Company 0034,APAC,Mid-Market,2023-06,47.25,621,158,301
34,A0034,Company 0034,APAC,Mid-Market,2023-07,28.0,265,73,66
34,A0034,Company 0034,APAC,Mid-Market,2023-08,33.8571428571429,1007,433,426
34,A0034,Company 0034,APAC,Mid-Market,2023-09,30.1428571428571,742,731,129
34,A0034,Company 0034,APAC,Mid-Market,2023-10,39.3333333333333,321,259,146
34,A0034,Company 0034,APAC,Mid-Market,2023-11,34.8571428571429,1004,856,284
34,A0034,Company 0034,APAC,Mid-Market,2023-12,37.1666666666667,956,491,311
34,A0034,Company 0034,APAC,Mid-Market,2024-01,41.75,716,220,149
34,A0034,Company 0034,APAC,Mid-Market,2024-02,32.5,547,431,228
34,A0034,Company 0034,APAC,Mid-Market,2024-03,36.7777777777778,1367,900,361
34,A0034,Company 0034,APAC,Mid-Market,2024-04,29.25,433,259,70
34,A0034,Company 0034,APAC,Mid-Market,2024-05,45.1666666666667,640,193,298
34,A0034,Company 0034,APAC,Mid-Market,2024-06,37.75,462,325,221
34,A0034,Company 0034,APAC,Mid-Market,2024-07,48.0,57,136,37
34,A0034,Company 0034,APAC,Mid-Market,2024-08,31.3333333333333,362,205,45
34,A0034,Company 0034,APAC,Mid-Market,2024-09,45.1666666666667,1016,583,121
34,A0034,Company 0034,APAC,Mid-Market,2024-10,48.0,260,152,88
34,A0034,Company 0034,APAC,Mid-Market,2024-11,45.8333333333333,829,441,207
34,A0034,Company 0034,APAC,Mid-Market,2024-12,49.0,193,321,83
35,A0035,Company 0035,LATAM,Mid-Market,2023-01,46.3333333333333,634,195,148
35,A0035,Company 0035,LATAM,Mid-Market,2023-02,42.3333333333333,730,610,105
35,A0035,Company 0035,LATAM,Mid-Market,2023-03,31.8571428571429,1080,456,287
35,A0035,Company 0035,LATAM,Mid-Market,2023-04,42.75,396,240,214
35,A0035,Company 0035,LATAM,Mid-Market,2023-05,31.6,582,283,218
35,A0035,Company 0035,LATAM,Mid-Market,2023-06,36.3333333333333,286,316,59
35,A0035,Company 0035,LATAM,Mid-Market,2023-07,56.0,26,66,6
35,A0035,Company 0035,LATAM,Mid-Market,2023-08,35.25,915,532,313
35,A0035,Company 0035,LATAM,Mid-Market,2023-09,37.1666666666667,415,498,245
35,A0035,Company 0035,LATAM,Mid-Market,2023-10,35.75,507,339,96
35,A0035,Company 0035,LATAM,Mid-Market,2023-11,27.75,937,589,497
35,A0035,Company 0035,LATAM,Mid-Market,2023-12,42.2,438,478,106
35,A0035,Company 0035,LATAM,Mid-Market,2024-01,38.0,220,178,112
35,A0035,Company 0035,LATAM,Mid-Market,2024-02,56.0,63,35,68
35,A0035,Company 0035,LATAM,Mid-Market,2024-03,40.2,792,472,265
35,A0035,Company 0035,LATAM,Mid-Market,2024-04,37.0,880,342,174
35,A0035,Company 0035,LATAM,Mid-Market,2024-05,36.75,1014,556,318
35,A0035,Company 0035,LATAM,Mid-Market,2024-06,34.375,1293,474,192
35,A0035,Company 0035,LATAM,Mid-Market,2024-07,36.25,985,775,216
35,A0035,Company 0035,LATAM,Mid-Market,2024-08,38.1428571428571,631,391,209
35,A0035,Company 0035,LATAM,Mid-Market,2024-09,44.25,476,452,106
35,A0035,Company 0035,LATAM,Mid-Market,2024-10,28.5,430,359,105
35,A0035,Company 0035,LATAM,Mid-Market,2024-11,49.5,242,43,104
35,A0035,Company 0035,LATAM,Mid-Market,2024-12,40.4,314,230,90
36,A0036,Company 0036,LATAM,Mid-Market,2023-01,35.6666666666667,800,413,123
36,A0036,Company 0036,LATAM,Mid-Market,2023-02,49.0,556,143,61
36,A0036,Company 0036,LATAM,Mid-Market,2023-03,39.7142857142857,561,571,380
36,A0036,Company 0036,LATAM,Mid-Market,2023-04,36.8333333333333,823,409,327
36,A0036,Company 0036,LATAM,Mid-Market,2023-05,57.0,336,114,93
36,A0036,Company 0036,LATAM,Mid-Market,2023-06,30.0,621,213,149
36,A0036,Company 0036,LATAM,Mid-Market,2023-07,36.75,440,291,154
36,A0036,Company 0036,LATAM,Mid-Market,2023-08,37.6666666666667,1071,390,187
36,A0036,Company 0036,LATAM,Mid-Market,2023-09,49.0,336,70,54
36,A0036,Company 0036,LATAM,Mid-Market,2023-10,37.0,849,442,387
36,A0036,Company 0036,LATAM,Mid-Market,2023-11,38.3333333333333,371,86,129
36,A0036,Company 0036,LATAM,Mid-Market,2023-12,35.3333333333333,462,706,324
36,A0036,Company 0036,LATAM,Mid-Market,2024-01,37.4,1337,770,353
36,A0036,Company 0036,LATAM,Mid-Market,2024-02,28.3333333333333,634,442,109
36,A0036,Company 0036,LATAM,Mid-Market,2024-03,35.25,309,372,48
36,A0036,Company 0036,LATAM,Mid-Market,2024-04,42.875,922,450,202
36,A0036,Company 0036,LATAM,Mid-Market,2024-05,38.3333333333333,340,221,64
36,A0036,Company 0036,LATAM,Mid-Market,2024-06,40.8,527,347,173
36,A0036,Company 0036,LATAM,Mid-Market,2024-07,38.0,891,610,348
36,A0036,Company 0036,LATAM,Mid-Market,2024-08,29.4285714285714,647,690,239
36,A0036,Company 0036,LATAM,Mid-Market,2024-09,46.6666666666667,852,463,258
36,A0036,Company 0036,LATAM,Mid-Market,2024-10,34.0,218,147,137
36,A0036,Company 0036,LATAM,Mid-Market,2024-11,31.25,624,508,229
36,A0036,Company 0036,LATAM,Mid-Market,2024-12,33.0,734,656,230
37,A0037,Company 0037,North America,Mid-Market,2023-01,34.8333333333333,1092,521,255
37,A0037,Company 0037,North America,Mid-Market,2023-02,44.75,638,130,70
37,A0037,Company 0037,North America,Mid-Market,2023-03,35.75,560,605,134
37,A0037,Company 0037,North America,Mid-Market,2023-04,37.25,1168,569,182
37,A0037,Company 0037,North America,Mid-Market,2023-05,30.0,353,126,80
37,A0037,Company 0037,North America,Mid-Market,2023-06,32.6,768,403,128
37,A0037,Company 0037,North America,Mid-Market,2023-07,42.6666666666667,560,179,78
37,A0037,Company 0037,North America,Mid-Market,2023-08,34.6666666666667,300,252,58
37,A0037,Company 0037,North America,Mid-Market,2023-09,39.3333333333333,1192,410,167
