account_id,account_code,account_name,region,arr_segment,month,revenue_paid,revenue_overdue,revenue_written_off,invoice_count
250,A0250,Company 0250,Europe,SMB,2023-01,294.0,0,0,1
250,A0250,Company 0250,Europe,SMB,2023-07,762.0,0,0,3
250,A0250,Company 0250,Europe,SMB,2023-09,333.0,0,0,1
250,A0250,Company 0250,Europe,SMB,2023-10,630.0,0,0,2
250,A0250,Company 0250,Europe,SMB,2023-11,669.0,0,0,2
250,A0250,Company 0250,Europe,SMB,2024-02,243.0,261.0,0,2
250,A0250,Company 0250,Europe,SMB,2024-03,345.0,240.0,0,2
250,A0250,Company 0250,Europe,SMB,2024-04,261.0,309.0,0,2
250,A0250,Company 0250,Europe,SMB,2024-05,276.0,333.0,0,2
250,A0250,Company 0250,Europe,SMB,2024-07,360.0,303.0,0,2
250,A0250,Company 0250,Europe,SMB,2024-08,630.0,0,0,2
250,A0250,Company 0250,Europe,SMB,2024-09,330.0,0,0,1
250,A0250,Company 0250,Europe,SMB,2024-12,651.0,240.0,0,3
255,A0255,Company 0255,LATAM,Mid-Market,2023-01,1188.0,1344.0,0,2
255,A0255,Company 0255,LATAM,Mid-Market,2023-02,1152.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-03,960.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-08,1212.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-09,0,1032.0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-10,1416.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-11,1008.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2023-12,1116.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2024-01,996.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2024-05,1152.0,1356.0,0,2
255,A0255,Company 0255,LATAM,Mid-Market,2024-06,0,996.0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2024-07,2544.0,0,0,2
255,A0255,Company 0255,LATAM,Mid-Market,2024-08,1248.0,0,0,1
255,A0255,Company 0255,LATAM,Mid-Market,2024-09,2640.0,2052.0,0,4
255,A0255,Company 0255,LATAM,Mid-Market,2024-11,2784.0,0,0,2
255,A0255,Company 0255,LATAM,Mid-Market,2024-12,2484.0,1152.0,0,3
257,A0257,Company 0257,North America,SMB,2023-02,345.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-03,249.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-04,255.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-07,303.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-08,336.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-10,900.0,0,0,3
257,A0257,Company 0257,North America,SMB,2023-11,267.0,0,0,1
257,A0257,Company 0257,North America,SMB,2023-12,252.0,0,0,1
257,A0257,Company 0257,North America,SMB,2024-01,360.0,0,0,1
257,A0257,Company 0257,North America,SMB,2024-02,246.0,0,0,1
257,A0257,Company 0257,North America,SMB,2024-03,267.0,288.0,0,2
257,A0257,Company 0257,North America,SMB,2024-04,288.0,243.0,0,2
257,A0257,Company 0257,North America,SMB,2024-05,294.0,0,0,1
257,A0257,Company 0257,North America,SMB,2024-06,603.0,0,0,2
257,A0257,Company 0257,North America,SMB,2024-08,687.0,312.0,0,3
257,A0257,Company 0257,North America,SMB,2024-10,492.0,0,0,2
257,A0257,Company 0257,North America,SMB,2024-11,336.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2023-01,1380.0,1992.0,0,3
259,A0259,Company 0259,Europe,Mid-Market,2023-02,1176.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2023-03,1176.0,1176.0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2023-05,1320.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2023-07,1140.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2023-09,2832.0,0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2023-10,1260.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2023-12,1056.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2024-01,1356.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2024-02,1140.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2024-05,2592.0,0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2024-06,1272.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2024-07,1188.0,0,0,1
259,A0259,Company 0259,Europe,Mid-Market,2024-08,2268.0,0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2024-10,2340.0,0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2024-11,2148.0,0,0,2
259,A0259,Company 0259,Europe,Mid-Market,2024-12,0,0,1104.0,1
261,A0261,Company 0261,North America,SMB,2023-01,0,342.0,0,1
261,A0261,Company 0261,North America,SMB,2023-02,939.0,0,0,3
261,A0261,Company 0261,North America,SMB,2023-04,264.0,0,0,1
261,A0261,Company 0261,North America,SMB,2023-05,276.0,0,0,1
261,A0261,Company 0261,North America,SMB,2023-08,297.0,0,0,1
261,A0261,Company 0261,North America,SMB,2023-09,507.0,0,0,2
261,A0261,Company 0261,North America,SMB,2023-12,285.0,0,0,1
261,A0261,Company 0261,North America,SMB,2024-01,273.0,537.0,0,3
261,A0261,Company 0261,North America,SMB,2024-04,0,354.0,0,1
261,A0261,Company 0261,North America,SMB,2024-05,558.0,0,0,2
261,A0261,Company 0261,North America,SMB,2024-06,0,240.0,0,1
261,A0261,Company 0261,North America,SMB,2024-07,687.0,0,0,2
261,A0261,Company 0261,North America,SMB,2024-08,246.0,0,0,1
261,A0261,Company 0261,North America,SMB,2024-10,246.0,324.0,0,2
261,A0261,Company 0261,North America,SMB,2024-11,0,354.0,0,1
261,A0261,Company 0261,North America,SMB,2024-12,324.0,312.0,0,2
263,A0263,Company 0263,APAC,Mid-Market,2023-01,1260.0,2400.0,0,3
263,A0263,Company 0263,APAC,Mid-Market,2023-02,2280.0,0,0,2
263,A0263,Company 0263,APAC,Mid-Market,2023-03,1392.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2023-06,1200.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2023-07,0,1008.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2023-09,2352.0,1392.0,0,3
263,A0263,Company 0263,APAC,Mid-Market,2023-10,0,1248.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2023-11,1092.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2023-12,0,1212.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-01,2652.0,0,0,2
263,A0263,Company 0263,APAC,Mid-Market,2024-02,1224.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-03,0,1248.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-04,0,1152.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-05,1020.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-06,2388.0,0,0,2
263,A0263,Company 0263,APAC,Mid-Market,2024-10,0,1164.0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-11,1032.0,0,0,1
263,A0263,Company 0263,APAC,Mid-Market,2024-12,0,1224.0,0,1
265,A0265,Company 0265,North America,SMB,2023-01,285.0,0,0,1
265,A0265,Company 0265,North America,SMB,2023-02,321.0,0,0,1
265,A0265,Company 0265,North America,SMB,2023-03,330.0,0,0,1
265,A0265,Company 0265,North America,SMB,2023-04,261.0,0,0,1
265,A0265,Company 0265,North America,SMB,2023-05,0,249.0,0,1
265,A0265,Company 0265,North America,SMB,2023-08,0,261.0,0,1
265,A0265,Company 0265,North America,SMB,2023-09,609.0,0,0,2
265,A0265,Company 0265,North America,SMB,2023-11,339.0,0,0,1
265,A0265,Company 0265,North America,SMB,2023-12,609.0,300.0,0,3
265,A0265,Company 0265,North America,SMB,2024-03,555.0,0,0,2
265,A0265,Company 0265,North America,SMB,2024-04,303.0,0,0,1
265,A0265,Company 0265,North America,SMB,2024-05,330.0,0,0,1
265,A0265,Company 0265,North America,SMB,2024-07,651.0,0,0,2
265,A0265,Company 0265,North America,SMB,2024-08,507.0,318.0,0,3
265,A0265,Company 0265,North America,SMB,2024-09,321.0,0,0,1
265,A0265,Company 0265,North America,SMB,2024-10,258.0,0,0,1
265,A0265,Company 0265,North America,SMB,2024-12,585.0,0,0,2
266,A0266,Company 0266,APAC,Mid-Market,2023-01,3468.0,0,0,3
266,A0266,Company 0266,APAC,Mid-Market,2023-02,1032.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2023-03,2196.0,0,0,2
266,A0266,Company 0266,APAC,Mid-Market,2023-04,1284.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2023-05,3684.0,0,0,3
266,A0266,Company 0266,APAC,Mid-Market,2023-06,984.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2023-08,0,1392.0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2023-09,1032.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2023-10,3828.0,0,0,3
266,A0266,Company 0266,APAC,Mid-Market,2023-12,1440.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-03,1428.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-04,1236.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-05,0,1236.0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-06,972.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-08,1212.0,0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-09,0,1416.0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-10,0,1320.0,0,1
266,A0266,Company 0266,APAC,Mid-Market,2024-12,0,1428.0,0,1
269,A0269,Company 0269,North America,SMB,2023-01,321.0,0,0,1
269,A0269,Company 0269,North America,SMB,2023-02,327.0,336.0,0,2
269,A0269,Company 0269,North America,SMB,2023-03,597.0,357.0,0,3
269,A0269,Company 0269,North America,SMB,2023-06,633.0,0,0,2
269,A0269,Company 0269,North America,SMB,2023-07,360.0,0,0,1
269,A0269,Company 0269,North America,SMB,2023-08,633.0,0,0,2
269,A0269,Company 0269,North America,SMB,2023-09,306.0,0,0,1
269,A0269,Company 0269,North America,SMB,2023-10,327.0,243.0,0,2
269,A0269,Company 0269,North America,SMB,2023-11,0,276.0,0,1
269,A0269,Company 0269,North America,SMB,2024-01,300.0,0,0,1
269,A0269,Company 0269,North America,SMB,2024-03,0,342.0,0,1
269,A0269,Company 0269,North America,SMB,2024-05,621.0,270.0,0,3
269,A0269,Company 0269,North America,SMB,2024-07,627.0,0,0,2
269,A0269,Company 0269,North America,SMB,2024-08,0,303.0,0,1
269,A0269,Company 0269,North America,SMB,2024-10,558.0,0,0,2
274,A0274,Company 0274,North America,SMB,2023-01,984.0,0,0,3
274,A0274,Company 0274,North America,SMB,2023-02,288.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-03,291.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-04,261.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-05,252.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-06,588.0,0,0,2
274,A0274,Company 0274,North America,SMB,2023-07,255.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-09,351.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-10,243.0,0,0,1
274,A0274,Company 0274,North America,SMB,2023-11,501.0,0,0,2
274,A0274,Company 0274,North America,SMB,2024-02,273.0,0,0,1
274,A0274,Company 0274,North America,SMB,2024-03,654.0,0,0,2
274,A0274,Company 0274,North America,SMB,2024-04,291.0,0,0,1
274,A0274,Company 0274,North America,SMB,2024-05,0,261.0,0,1
274,A0274,Company 0274,North America,SMB,2024-06,330.0,0,0,1
274,A0274,Company 0274,North America,SMB,2024-07,552.0,0,0,2
274,A0274,Company 0274,North America,SMB,2024-09,285.0,0,0,1
274,A0274,Company 0274,North America,SMB,2024-10,0,312.0,0,1
274,A0274,Company 0274,North America,SMB,2024-12,294.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2023-01,4635.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2023-02,8685.0,0,0,2
277,A0277,Company 0277,APAC,Enterprise,2023-03,4455.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2023-04,3825.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2023-06,4095.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2023-10,12780.0,0,0,3
277,A0277,Company 0277,APAC,Enterprise,2023-11,8730.0,0,0,2
277,A0277,Company 0277,APAC,Enterprise,2024-01,4635.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2024-02,9675.0,4770.0,0,3
277,A0277,Company 0277,APAC,Enterprise,2024-04,3690.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2024-06,4455.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2024-08,7965.0,0,0,2
277,A0277,Company 0277,APAC,Enterprise,2024-09,14715.0,0,0,3
277,A0277,Company 0277,APAC,Enterprise,2024-11,4590.0,0,0,1
277,A0277,Company 0277,APAC,Enterprise,2024-12,5355.0,4140.0,0,2
281,A0281,Company 0281,North America,SMB,2023-01,0,648.0,0,2
281,A0281,Company 0281,North America,SMB,2023-02,243.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-03,270.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-04,264.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-05,330.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-06,312.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-07,324.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-09,258.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-10,612.0,0,0,2
281,A0281,Company 0281,North America,SMB,2023-11,288.0,0,0,1
281,A0281,Company 0281,North America,SMB,2023-12,612.0,270.0,0,3
281,A0281,Company 0281,North America,SMB,2024-02,291.0,0,0,1
281,A0281,Company 0281,North America,SMB,2024-03,270.0,0,0,1
281,A0281,Company 0281,North America,SMB,2024-04,351.0,273.0,0,2
281,A0281,Company 0281,North America,SMB,2024-06,960.0,0,0,3
281,A0281,Company 0281,North America,SMB,2024-10,612.0,0,0,2
281,A0281,Company 0281,North America,SMB,2024-11,0,252.0,0,1
282,A0282,Company 0282,APAC,SMB,2023-01,279.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2023-02,336.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2023-03,303.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2023-05,261.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2023-06,267.0,240.0,0,2
282,A0282,Company 0282,APAC,SMB,2023-07,624.0,0,0,2
282,A0282,Company 0282,APAC,SMB,2023-09,0,273.0,0,1
282,A0282,Company 0282,APAC,SMB,2023-11,651.0,0,0,2
282,A0282,Company 0282,APAC,SMB,2024-01,0,348.0,258.0,2
282,A0282,Company 0282,APAC,SMB,2024-03,585.0,300.0,0,3
282,A0282,Company 0282,APAC,SMB,2024-04,282.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2024-07,264.0,342.0,0,2
282,A0282,Company 0282,APAC,SMB,2024-09,261.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2024-10,348.0,0,0,1
282,A0282,Company 0282,APAC,SMB,2024-12,561.0,573.0,0,4
289,A0289,Company 0289,LATAM,SMB,2023-02,279.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2023-04,249.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2023-05,333.0,327.0,0,2
289,A0289,Company 0289,LATAM,SMB,2023-06,333.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2023-07,585.0,0,0,2
289,A0289,Company 0289,LATAM,SMB,2023-11,267.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-01,303.0,0,357.0,2
289,A0289,Company 0289,LATAM,SMB,2024-02,0,285.0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-03,0,321.0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-04,585.0,0,0,2
289,A0289,Company 0289,LATAM,SMB,2024-05,594.0,261.0,0,3
289,A0289,Company 0289,LATAM,SMB,2024-06,516.0,0,0,2
289,A0289,Company 0289,LATAM,SMB,2024-07,243.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-08,360.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-09,255.0,0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-10,0,249.0,0,1
289,A0289,Company 0289,LATAM,SMB,2024-11,645.0,0,0,2
294,A0294,Company 0294,Europe,Mid-Market,2023-01,2208.0,0,0,2
294,A0294,Company 0294,Europe,Mid-Market,2023-02,2172.0,1236.0,0,3
294,A0294,Company 0294,Europe,Mid-Market,2023-04,2484.0,996.0,0,3
294,A0294,Company 0294,Europe,Mid-Market,2023-05,1068.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2023-06,1188.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2023-07,0,1200.0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2023-08,1272.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2023-09,0,1392.0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2023-10,1248.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-02,1392.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-05,0,1392.0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-06,1104.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-07,1332.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-08,1140.0,0,0,1
294,A0294,Company 0294,Europe,Mid-Market,2024-09,4692.0,1416.0,0,5
294,A0294,Company 0294,Europe,Mid-Market,2024-12,1200.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2023-02,960.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2023-04,3384.0,1128.0,0,4
296,A0296,Company 0296,Europe,Mid-Market,2023-05,1140.0,1296.0,0,2
296,A0296,Company 0296,Europe,Mid-Market,2023-06,1056.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2023-08,0,1296.0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2023-11,984.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2023-12,2148.0,0,0,2
296,A0296,Company 0296,Europe,Mid-Market,2024-01,1284.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2024-02,2388.0,1164.0,0,3
296,A0296,Company 0296,Europe,Mid-Market,2024-04,0,1368.0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2024-05,1956.0,1044.0,0,3
296,A0296,Company 0296,Europe,Mid-Market,2024-08,3504.0,0,0,3
296,A0296,Company 0296,Europe,Mid-Market,2024-09,1284.0,0,0,1
296,A0296,Company 0296,Europe,Mid-Market,2024-11,1008.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-01,0,2568.0,0,2
299,A0299,Company 0299,APAC,Mid-Market,2023-02,1044.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-03,0,2100.0,0,2
299,A0299,Company 0299,APAC,Mid-Market,2023-04,1008.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-06,1056.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-07,2352.0,1128.0,0,3
299,A0299,Company 0299,APAC,Mid-Market,2023-08,1296.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-09,3624.0,0,0,3
299,A0299,Company 0299,APAC,Mid-Market,2023-10,1236.0,2712.0,0,3
299,A0299,Company 0299,APAC,Mid-Market,2023-11,1224.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2023-12,1392.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-01,1332.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-03,0,1200.0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-04,0,1188.0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-10,0,1404.0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-11,1308.0,0,0,1
299,A0299,Company 0299,APAC,Mid-Market,2024-12,0,996.0,0,1
